TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Climber Motor Current,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
18.900029,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.3125,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,-0.4030884802341461,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.13500399999999857,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.40162357687950134,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11488500000000101,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.128875270485878,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.016965,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.375,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,0.9136021137237549,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11693599999999904,0.0,0.0,0.0,86.5,0.0,0.0,0.0,0.0,,,,0.0,0.9150670170783997,0.0,-1.0,0.0,0.0,11.55,0.0,80.15841381195335,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12045799999999929,80.4,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.11986250430345535,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.139362,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.4375,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.7072969675064087,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.12239699999999942,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.7087618708610535,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879500000000064,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.13314762711524963,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.250213,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.46875,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,-0.5083162784576416,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11085100000000025,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5068514347076416,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10194700000000267,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1270969808101654,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.354285,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.53125,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.6538285613059998,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10407200000000216,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.6552934646606445,0.0,-1.0,0.0,0.0,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10276999999999958,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.12358924746513367,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.458918,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.53125,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,-0.056642353534698486,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10463299999999975,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.055177465081214905,0.0,-1.0,0.0,0.0,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10220100000000087,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.13270922005176544,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.563133,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.5625,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,-0.9109164476394653,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10421499999999995,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.9094516038894653,0.0,-1.0,0.0,0.0,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091300000000004,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1251327097415924,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.673792,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.5625,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,0.2595294117927551,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11065899999999829,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.2609942853450775,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099490000000003,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.13374589383602142,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.785283,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.625,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,-0.6213568449020386,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1114910000000009,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.6198919415473938,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11623300000000114,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.12013193219900131,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
19.916829,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.625,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.8657490611076355,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.13154600000000016,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.8672139644622803,0.0,-1.0,0.0,0.0,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11011399999999938,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,42.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1273656189441681,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.030687,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.65625,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,0.0011597033590078354,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11385800000000046,0.0,0.0,0.0,86.5,0.0,0.0,0.0,0.0,,,,0.0,0.00119022186845541,0.0,-1.0,0.0,0.0,11.55,0.0,67.771159803207,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11421100000000095,77.2,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1350584775209427,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.146248,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.71875,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11556099999999958,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11127099999999857,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.12126599997282028,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.260987,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.75,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11473900000000015,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10165800000000047,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.13339745998382568,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.366177,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.75,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10519000000000034,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10314400000000035,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.13070809841156006,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.47204,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.8125,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10586299999999937,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10346900000000048,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1161608174443245,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.577626,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.875,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10558599999999885,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10109300000000232,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.13588842749595642,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.680753,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.90625,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10312700000000063,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993700000000004,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.13047003746032715,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.782042,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.90625,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1012890000000013,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10172199999999876,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1217803806066513,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
20.889253,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.96875,0.0,0.0,,,0.0,,88.0,,132.0831144375,0.0,88.0,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1072109999999995,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,0.0,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129500000000036,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1286267340183258,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
21.012078,0.0,0.0,0.0,0.0,0.0,88.0,,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.96875,0.0,0.0,,,0.0,,88.0,,132.12889080000002,0.0,88.0,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.12282499999999885,0.0,0.0,0.0,86.5,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,0.0,11.5,0.0,55.41670462827988,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11470100000000016,78.1,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1328798234462738,88.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,
