TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Driver Loading To Trench Command,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Driver Turn 180 Deg Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Right Master Moter Current,Robot CAN Bus Utilization,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
112.73494,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.724207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00945399999999097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.737182,0.0,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.012974999999997294,,,,,,,,,,,0.0,,,,-0.0,0.0,,,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,
112.737945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,13.05,,,0.0,,,,,,,,,,,,12.79980517578125,,,,,,,,,,,,,,,,,218.0,,,,,,,,0.5292970538139343,,0.0,,,,,0.0,0.0,,,,,,,
112.737182,,0.0,359.1355936090271,,0.0,,,,0.24010445774098094,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,,,0.0,0.0,0.0443117618560791,0.0,0.0,,0.0,,0.0,0.0,,,,-0.8425784027189218,,,,9.055118110236183,,,,,0.0,,,0.0,0.0,,,0.0,-85.37963601644852,-0.0,,-0.0,,,,0.0,,0.0,,0.0,,-9.062340509067402E9,,,,,1.0,,0.0,6.570869065262142,9.055118110236183,,,0.0,0.0,,-0.06732075569794124,0.0,0.0,,,0.0,,0.0,,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,,,0.0,0.0,,
112.74539,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.737182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008904999999998608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.748714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01153200000000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.762591,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.748714,0.0,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,-0.0,0.0,,,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,
112.780749,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.748714,,0.0,359.08835064265884,,0.0,,,,0.33585853716341124,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,,,0.0,0.0,0.0443117618560791,0.0,0.0,,0.0,,0.0,0.0,,,,-0.8450679986110938,,,,9.153543307086577,,,,,0.0,,,0.0,0.0,,,0.0,-85.37423660370126,-0.0,,-0.0,,,,0.0,,0.0,,0.0,,-9.062340509067402E9,,,0.03599399999998809,,1.0,,0.0,6.570869065262142,9.153543307086577,,,0.0,,,-0.06609260320291872,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,,,0.0,0.0,,
112.786527,0.0,0.0,359.13631259919856,,0.0,0.0,,0.0,0.14394258633815693,0.0,0.0,0.0,,,,0.0,,,,0.0,,0.0,0.0,,-0.052551541858491646,,0.0,,0.0,0.0,0.0443117618560791,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.037812999999999874,-0.8442078629974349,,,,9.251968503936972,,,,,,0.0,,0.0,0.0,-0.0,0.0,,-85.37401842626537,-0.0,,-0.0,0.0,,,,,0.0,0.0,0.0,0.0,-9.062340509067402E9,1.0,,,,1.0,,0.0,6.570869065262142,9.251968503936972,,,0.0,0.0,0.0,-0.0664415506994442,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,,,,,0.0,0.0,,,-90.08900216814538,0.0,,0.0,0.0,0.0,
112.791586,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.786527,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0062539999999984275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
112.79665200000001,0.0,0.0,358.99157335233235,,0.0,0.0,,0.0,0.4321645988285745,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,0.0,,0.0,0.0,0.0443117618560791,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01012499999998795,-0.8442246442519493,,,,9.27165354330705,,,,,0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,-85.37291739773056,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,-9.062340509067402E9,1.0,,,,1.0,,0.0,6.570869065262142,9.27165354330705,,,0.0,0.0,0.0,-0.06470303530433674,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,0.0,,0.0,0.0,0.0,
112.802037,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.79665200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003301000000007548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.802498,0.0,0.0,359.18361264536566,,0.0,0.0,,0.0,0.2881281491104425,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,0.0,,0.0,0.0,0.0443117618560791,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.005846000000005347,-0.8435682093425447,,,,9.291338582677128,,,,,0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,-85.37185419732764,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,-9.062340509067402E9,1.0,,,,1.0,,0.0,6.570869065262142,9.291338582677128,,,0.0,0.0,0.0,-0.06382185773859982,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,0.0,,0.0,0.0,0.0,
112.81234,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.802498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005662999999998419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.814359,0.0,0.0,359.18429313066684,,0.0,0.0,,0.0,0.2399063575101464,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,0.0,,0.0,0.0,0.0443117618560791,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.011860999999996125,-0.8430722036166652,,,,9.291338582677128,,,,,0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,-85.36964491175988,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,-9.062340509067402E9,1.0,,,,1.0,,0.0,6.570869065262142,9.291338582677128,,,0.0,0.0,0.0,-0.06446103803011193,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,0.0,,0.0,0.0,0.0,
112.822852,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.814359,,,,,,,,,,,,,0.0,,,,,,,,,,,112.1969767857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.833251,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.814359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006775000000004638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.834288,0.0,0.0,359.23354691696545,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,0.0,,0.0,0.0,0.0443117618560791,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01992900000000475,-0.8417785864398936,,,,9.23228346456689,,,,,0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,-85.36506510538625,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,-9.062340509067402E9,1.0,,,,1.0,,0.0,6.570869065262142,9.23228346456689,,,0.0,0.0,0.0,-0.06636160588848719,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,0.0,,0.0,0.0,0.0,
112.843591,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.854033,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.834288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008167000000000257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.855072,0.0,0.0,359.1829186673468,,0.0,0.0,,0.0,359.9038759249596,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,0.0,,0.0,0.0,0.0500490665435791,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02078400000000613,-0.8391745985089208,,,,9.133858267716496,,,,,0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,-85.36269753425071,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,-9.062340509067402E9,1.0,,,,1.0,,0.0,6.545459085262705,9.133858267716496,,,0.0,0.0,0.0,-0.0693019833428873,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,0.0,,0.0,0.0,0.0,
112.864498,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.855072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007239999999995916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.874227,0.0,,359.32990650008617,,,0.0,,0.0,0.14358832354849838,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,0.0500490665435791,,0.0,0.0,,,,,,0.0,0.019154999999997813,-0.8373177874470769,,,,,,,,,,0.0,,,,-0.0,0.0,,-85.36040176828001,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,,,,6.545459085262705,,,,,0.0,0.0,-0.07023472764867224,0.0,,,,,,0.0,0.0,,0.0,,1.0,,,,,,,,,,,,0.0,,,,0.0,
112.874914,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.874227,,0.0,,,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,,9.114173228346417,,,,,0.0,,,0.0,0.0,,,0.0,,-0.0,,-0.0,,,,0.0,,0.0,,0.0,,-9.062340509067402E9,,,,,1.0,,0.0,,9.114173228346417,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,,,0.0,0.0,,
112.885258,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.888363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,13.0,,,0.0,,,,,,,,,,,,12.787240234375,,,,,,,,,,,,,,,,,374.0,,,,,,,,0.5226327180862427,,0.0,,,,,0.0,0.0,,,,,,,
112.874227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007936000000000831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.89534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021112999999999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.895564,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
112.89534,0.0,0.0,358.9470929592789,,0.0,0.0,,0.0,0.4307144785512923,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,-0.052551541858491646,,0.0,,0.0,0.0,0.0500490665435791,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,-0.8394945343748131,,,,9.173228346456654,,,,,0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,-85.35998381377452,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,-9.062340509067402E9,1.0,,,,1.0,,0.0,6.545459085262705,9.173228346456654,,,0.0,0.0,0.0,-0.06801667399625745,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,-90.08900216814538,0.0,,0.0,0.0,0.0,
112.905808,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
