TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Rotate to Color,Color Needed,Shooter Motor 1 Speed,Shooter State Command,Raspberry Pi Duration,Pneumatics Compressor Current,Raspberry Pi Angle,Climber Input Command,Hopper Spark Right Cmd,Operator Controller Shoot Command,Left Climber Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Conveyor Motor Speed Command,Raspberry Pi Framerate,Operator Controller Eject Desired Command,Panel 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Hopper Spark Left Current,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Right Climber Current,Operator Controller Ctrl Panel Seek To Color Command,Hopper Spark Left Cmd,Raspberry Pi Stable Target,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Raspberry Pi Visible Target,Intake Position State,Raspberry Pi Vision System Online,Shooter Control Mode,
51.285636,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.55,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05485500000000343,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.13979719579219818,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.343283,,,,,,,,,,,,,,,,7.3125,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05764700000000289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.343496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.343283,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.5,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.060777000000001635,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.12532813847064972,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.405691,,,,,,,,,,,,,,,,7.40625,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.0624079999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.405823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.405691,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.45,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05835400000000135,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.13441765308380127,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.4658,,,,,,,,,,,,,,,,7.4375,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.06010900000000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.466071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4658,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.5,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.055571999999997956,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.12229125201702118,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.523727,,,,,,,,,,,,,,,,7.4375,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.057926999999999396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.523858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.523727,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.4,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.06574799999999925,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.1260901540517807,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.591253,,,,,,,,,,,,,,,,7.4375,,,,,,,,,,,,132.54087806249998,,,,,,,,,,,0.06752600000000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.591385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.591253,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.55,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05176199999999653,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.13857561349868774,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.644692000000006,,,,,,,,,,,,,,,,7.59375,,,,,,,,,,,,132.54087806249998,,,,,,,,,,,0.05343899999999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.644827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.644692000000006,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.45,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.051960000000001116,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.1223025768995285,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.698365,,,,,,,,,,,,,,,,7.625,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05367300000000341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.698499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.698365,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05272899999999936,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.11736619472503662,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.753053,,,,,,,,,,,,,,,,7.6875,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05468799999999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.753187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.753053,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.4,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.0544840000000022,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.13933736085891724,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.809175,,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.056122000000002004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.809306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.809175,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.55,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05490499999999798,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.11547178030014038,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.86663,,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05745499999999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.866763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.86663,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.45,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05743700000000018,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.14505088329315186,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.92764,,,,,,,,,,,,,,,,7.625,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.06100999999999601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.927782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.92764,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.55,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05087400000000031,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.10177397727966309,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
51.98231,,,,,,,,,,,,,,,,7.625,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05467000000000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51.982449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.98231,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.050007999999998276,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.1349814534187317,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.034264,,,,,,,,,,,,,,,,7.625,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.051954000000002054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
52.034396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.034264,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.001037629321217537,,-1.0,,0.0,,,,,0.0,,90.7,,,,0.0,,,,0.0,0.0010681478306651115,,-1.0,0.0,0.0,11.55,,,80.24422755934718,-1.0,0.0,0.0,,,,,,0.0,,,0.05646600000000035,76.4,,,0.0,-1.0,,0.0,,46.0,0.0,,,,0.0,0.1399000734090805,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.092627,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,132.54087806249998,,,,,,,,,,,0.05836299999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
52.092766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.092627,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.0010071108117699623,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.001037629321217537,,-1.0,0.0,0.0,11.5,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05691399999999902,,,,0.0,-1.0,,0.0,,45.0,0.0,,,,0.0,0.11884225904941559,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.151225,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.058597999999996375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
52.151378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.151225,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05074700000000121,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.12374702095985413,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.210965,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05974000000000501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
52.211146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.210965,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.06082500000000124,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.13535040616989136,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.274443,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.06347799999999637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
52.274647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.274443,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.056684000000004175,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.12225599586963654,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.33308,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05863700000000449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
52.333214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.33308,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,0.00158696249127388,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05030199999999496,,,,0.0,-1.0,,0.0,,64.0,0.0,,,,0.0,0.1326635479927063,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.384913,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05183299999999491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
52.385045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.384913,,,0.0,,,91.15625,,,,0.0,0.0,-1.0,,,-1.0,,-1.0,0.0,,,0.0,,,0.0,,91.15625,,,0.0,91.15625,1.2207403779029846E-4,,-1.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.5,,,,-1.0,0.0,0.0,,,,,,0.0,,,0.05365300000000417,,,,0.0,-1.0,,0.0,,16.0,0.0,,,,0.0,0.13156640529632568,91.15625,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,
52.441119,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,132.586654425,,,,,,,,,,,0.05620600000000309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
