TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
1323.372838,0.0,29.0,359.13920070787333,0.0,0.0,0.0,,0.0,0.23910259063081463,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04849529266357422,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.006941999999980908,-1.1069948654701582,0.0,,,0.0,9.40944881889785,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73180720398443,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.0033280000000104337,,1.0,,0.0,7.527965783801149,,9.40944881889785,,0.0,0.0,0.0,0.28519499492467165,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.392855,0.0,29.0,359.27903809440903,0.0,0.0,0.0,,0.0,359.80774814428247,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04849529266357422,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020017000000052576,-1.112090148960402,0.0,,,0.0,9.330708661417535,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73410218949114,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.004169999999930951,,1.0,,0.0,7.527965783801149,,9.330708661417535,,0.0,0.0,0.0,0.28063066950474863,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.412853,0.0,29.0,359.1363110848687,0.0,0.0,0.0,,0.0,359.90403808141593,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04849529266357422,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01999799999998686,-1.113038451706787,0.0,,,0.0,9.212598425197061,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.74152142580371,-0.0,12.75,-0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.005298000000038883,12.54850634765625,1.0,,0.0,7.527965783801149,,9.212598425197061,,0.0,0.0,0.0,0.2707215839861492,0.0,0.0,,,268.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5315208435058594,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
1323.432985,0.0,29.0,358.9435707248626,0.0,0.0,0.0,,0.0,0.480173500604946,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04849529266357422,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020131999999875916,-1.1205607380312452,0.0,,,0.0,9.271653543307298,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75026612653632,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.004106999999976324,,1.0,,0.0,7.527965783801149,,9.271653543307298,,0.0,0.0,0.0,0.273672169245285,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.452856,0.0,29.0,358.80554901811115,0.0,0.0,0.0,,0.0,0.42997521377450315,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04849529266357422,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019871000000193817,-1.1264420095372376,0.0,,,0.0,9.291338582677378,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75634683359367,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.004409999999779757,,1.0,,0.0,7.527965783801149,,9.291338582677378,,0.0,0.0,0.0,0.2766834176351682,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.472978,0.0,29.0,358.8504386626295,0.0,0.0,0.0,,0.0,0.4310606155534922,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.020121999999901163,-1.1363529716152094,0.0,,,0.0,9.212598425197063,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76360248322734,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.003942999999935637,,1.0,,0.0,9.325130895872473,,9.212598425197063,,0.0,0.0,0.0,0.29011105257082254,0.0,0.0,,,,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.49287,0.0,29.0,359.3746617523153,0.0,0.0,0.0,,0.0,0.5772335343397045,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.01989200000002711,-1.140557490334253,0.0,,,0.0,9.232283464567143,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76235406073651,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.005208000000038737,,1.0,,0.0,9.325130895872473,,9.232283464567143,,0.0,0.0,0.0,0.29776115076118936,0.0,0.0,,,,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.51287,0.0,29.0,358.89367956605884,0.0,0.0,0.0,,0.0,359.7595097318236,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.01999999999998181,-1.1388182778000315,0.0,,,0.0,9.212598425197063,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76059348146912,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.003627000000051339,,1.0,,0.0,9.325130895872473,,9.212598425197063,,0.0,0.0,0.0,0.2940072027795626,0.0,0.0,,,,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.532863,0.0,29.0,359.0906223243932,0.0,0.0,0.0,,0.0,359.8564198600748,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.019992999999885797,-1.141218041359312,0.0,,,0.0,9.232283464567143,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76054325265346,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.006532000000106564,,1.0,,0.0,9.325130895872473,,9.232283464567143,,0.0,0.0,0.0,0.28566254241876055,0.0,0.0,,,,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.552853,0.0,29.0,358.8523283958389,0.0,0.0,0.0,,0.0,359.8565504207607,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.019990000000007058,-1.144079571763468,0.0,,,0.0,9.29133858267738,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76159139493673,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.0040300000000570435,,1.0,,0.0,9.325130895872473,,9.29133858267738,,0.0,0.0,0.0,0.2814716389551938,0.0,0.0,,,,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.57289,0.0,29.0,358.99492653657796,0.0,0.0,0.0,,0.0,0.28715029801544545,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.02003700000000208,-1.1481208713980464,0.0,,,0.0,9.29133858267738,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76319672737873,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.008728000000019165,,1.0,,0.0,9.325130895872473,,9.29133858267738,,0.0,0.0,0.0,0.2820899424483917,0.0,0.0,,,,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.592929,0.0,29.0,359.13777836132465,0.0,0.0,0.0,,0.0,0.43109857436956406,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.02003899999999703,-1.1494967400809708,0.0,,,0.0,9.311023622047458,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76490550811134,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.0038040000001728913,,1.0,,0.0,9.325130895872473,,9.311023622047458,,0.0,0.0,0.0,0.2904584256822456,0.0,0.0,,,,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.613794,0.0,29.0,359.1348612534951,0.0,0.0,0.0,,0.0,0.04806143841784559,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.05008983612060547,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.02086500000018532,-1.1501076108711268,0.0,,,0.0,9.311023622047458,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76143479929567,-0.0,12.75,-0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.0038959999999406136,12.554788818359375,1.0,,0.0,9.325130895872473,,9.311023622047458,,0.0,0.0,0.0,0.29399517152519034,0.0,0.0,,,128.0,0.0,-0.7489400329848481,0.0,0.0,0.0,,1.0,0.5233728289604187,0.0,0.0,0.0,,0.0,1.0,-0.5714285969734192,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
1323.632863,0.0,29.0,359.3293676056585,0.0,0.0,0.0,,0.0,359.52098219510725,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.038895368576049805,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019068999999944936,-1.1468702642034658,0.0,,,0.0,9.29133858267738,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75537397048005,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.004417999999986932,,1.0,,0.0,6.980768494616677,,9.29133858267738,,0.0,0.0,0.0,0.28340851725187,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.652837,0.0,29.0,359.0921389541946,0.0,0.0,0.0,,0.0,359.8566592985776,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.038895368576049805,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019974000000047454,-1.1441829688821843,0.0,,,0.0,9.251968503937222,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75449294166442,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.0038599999998041312,,1.0,,0.0,6.980768494616677,,9.251968503937222,,0.0,0.0,0.0,0.2720552293920448,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
1323.672927,0.0,29.0,359.61643611303066,0.0,0.0,0.0,,0.0,359.9041096380796,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.038895368576049805,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020089999999981956,-1.1440902380696607,0.0,,,0.0,9.251968503937222,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75397739917358,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.1154526782231895E10,1.0,-0.0,0.003444999999828724,,1.0,,0.0,6.980768494616677,,9.251968503937222,,0.0,0.0,0.0,0.2684949286068546,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,-0.5714285969734192,0.0,,0.0,0.0,,0.0,0.0,0.0,
