TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
13.314878,0.0,0.0,359.42466495373293,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0958875940047854,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.29588850000002,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.04844236373901367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.734375,0.03982700000000072,-0.716137125081714,0.0,0.0,,0.0,8.897637795275596,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.005139089816810282,12.8,-0.0,12.8046875,89.31793960682735,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035802000000000334,12.592483642578124,1.0,,0.0,6.525895534115326,,8.897637795275596,1.0,0.0,0.042460857690201026,0.0,-1.0,0.0,0.0,110.0,0.0,-6.525383389438099,0.0,0.0,0.0,1.0,0.47151613235473633,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.360269,0.0,0.0,359.4721733560729,0.0,0.0,0.0,,0.0,-1.0,0.0,0.33588680313385644,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.20433577500002,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.04844236373901367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.71875,0.0453910000000004,-0.7157809288287648,0.0,0.0,,0.0,8.779527559055124,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.006297029767969935,12.8,-0.0,12.8046875,89.31793960682735,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03895499999999963,12.579918701171875,1.0,,0.0,6.525895534115326,,8.779527559055124,1.0,0.0,0.03841904064940275,0.0,-1.0,0.0,0.0,216.0,0.0,-6.525383389438099,0.0,0.0,0.0,1.0,0.4832232892513275,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.417819,0.0,0.0,359.4241823246878,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.6875163546391008,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.11278305,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.04844236373901367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.0575499999999991,-0.7193932928299884,0.0,0.0,,0.0,8.779527559055124,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0042347265933663876,12.75,-0.0,12.796875,89.3124836453609,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034883999999999915,12.567353759765625,1.0,,0.0,6.525895534115326,,8.779527559055124,1.0,0.0,0.04280087036432418,0.0,-1.0,0.0,0.0,88.0,0.0,-6.525383389438099,0.0,0.0,0.0,1.0,0.49603167176246643,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.464422,0.0,0.0,359.5695728758084,0.0,0.0,0.0,,0.0,-1.0,0.0,0.09564959852314457,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.15855941250001,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.04844236373901367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.04660300000000106,-0.7146591151506886,0.0,0.0,,0.0,8.838582677165359,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0025756870329265488,12.8,-0.0,12.7890625,89.54528113830686,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03836999999999868,12.57363623046875,1.0,,0.0,6.525895534115326,,8.838582677165359,1.0,0.0,0.04372153182597267,0.0,-1.0,0.0,0.0,72.0,0.0,-6.525383389438099,0.0,0.0,0.0,1.0,0.5117839574813843,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.516729,0.0,0.0,359.5695728758084,0.0,0.0,0.0,,0.0,-1.0,0.0,359.9043503192782,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.25011213750001,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.04844236373901367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.05230699999999899,-0.7094050909766586,0.0,0.0,,0.0,8.799212598425202,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.005201940537199679,12.8,-0.0,12.8046875,89.31793960682735,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050828000000000984,12.554788818359375,1.0,,0.0,6.525895534115326,,8.799212598425202,1.0,0.0,0.044045180009019726,0.0,-1.0,0.0,0.0,178.0,0.0,-6.525383389438099,0.0,0.0,0.0,1.0,0.499433308839798,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.603847,0.0,0.0,359.3793218598203,0.0,0.0,0.0,,0.0,-1.0,0.0,0.1432307457574716,0.0,-0.0,0.0,-0.6766903402793218,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.20433577500002,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.09501886367797852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.08711800000000025,-0.7126234278372247,0.0,0.0,,0.0,8.759842519685044,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.006684595262473875,12.8,-0.0,12.796875,89.32330965972068,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02816900000000011,12.579918701171875,1.0,,0.0,4.716601594127278,,8.759842519685044,1.0,0.0,0.041253517523049676,0.0,-1.0,0.0,0.0,101.0,0.0,-6.760381686313692,0.0,0.0,0.0,1.0,0.46739596128463745,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.637501,0.0,0.0,359.61739659212355,0.0,0.0,0.0,,0.0,-1.0,0.0,0.09565016498018916,0.0,-0.0,0.0,-0.4583564580004378,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.20433577500002,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.09501886367797852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.033654000000000295,-0.7108855423935149,0.0,0.0,,0.0,8.858267716535437,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.005164491245379624,12.8,-0.0,12.796875,89.54164354199956,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029113999999999862,12.57363623046875,1.0,,0.0,4.716601594127278,,8.858267716535437,1.0,0.0,0.03651150650306559,0.0,-1.0,0.0,0.0,207.0,0.0,-6.760381686313692,0.0,0.0,0.0,1.0,0.5318520069122314,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.673353,0.0,0.0,359.2874025889674,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.45653041409904915,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.29588850000002,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.052466392517089844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.703125,0.03585200000000022,-0.7155982760278387,0.0,0.0,,0.0,8.917322834645674,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.006439823455391587,12.8,-0.0,12.78125,89.54346958590095,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02784499999999923,12.579918701171875,1.0,,0.0,7.371399146216939,,8.917322834645674,1.0,0.0,0.03707337773034268,0.0,-1.0,0.0,0.0,313.0,0.0,-6.760381686313692,0.0,0.0,0.0,1.0,0.4846940338611603,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.720273,0.0,0.0,359.61898621921904,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.9166542563852857,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.20433577500002,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.052466392517089844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.71875,0.04692000000000007,-0.719070044551099,0.0,0.0,,0.0,8.838582677165359,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.007353381745989579,12.8,-0.0,12.796875,89.08334574361471,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02585499999999996,12.586201171875,1.0,,0.0,7.371399146216939,,8.838582677165359,1.0,0.0,0.03454495727006945,0.0,-1.0,0.0,0.0,138.0,0.0,-6.760381686313692,0.0,0.0,0.0,1.0,0.42277467250823975,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.756326,0.0,0.0,359.47436695671297,0.0,0.0,0.0,,0.0,-1.0,0.0,359.85664733514886,0.0,-0.0,0.0,-0.45653041409904915,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.20433577500002,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.04886198043823242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.036052999999999,-0.7177844500848916,0.0,0.0,85.3,0.0,8.799212598425202,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0075470653113129385,12.8,-0.0,12.7890625,89.54346958590095,0.0,0.0,67.29305328160592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026998000000000744,12.57363623046875,1.0,86.3,0.0,8.373635938941174,,8.799212598425202,1.0,0.0,0.03585800244761413,0.0,-1.0,0.0,0.0,99.0,0.0,-6.110458883041427,0.0,0.0,0.0,1.0,0.547443687915802,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
13.797436,0.0,0.0,359.23290587886396,0.0,0.0,0.0,,0.0,-1.0,0.0,359.9520579670452,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.08465608954429626,0.0,,,0.0,,0.0,0.0,78.15855941250001,0.0,2.0,0.0,0.08465608954429626,3.0,0.0,0.0,0.04886198043823242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.04110999999999976,-0.7218353344812493,0.0,0.0,,0.0,8.779527559055122,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.009448801489578804,12.8,-0.0,12.7890625,89.31793960682735,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028909000000000518,12.579918701171875,1.0,,0.0,8.373635938941174,,8.779527559055122,1.0,0.0,0.031974785793939926,0.0,-1.0,0.0,0.0,6.0,0.0,-6.110458883041427,0.0,0.0,0.0,1.0,0.5658956170082092,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
