TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
304.820115,0.0,14.0,358.5102692999361,0.0,0.0,,0.0,,0.0,359.8077979093941,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04616522789001465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01832400000000689,-1.5046521381480036,0.0,,,0.0,8.779527559055229,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5227315377906,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.012487000000021453,,1.0,,0.0,7.235238612742688,,8.779527559055229,,0.0,0.0,0.1093346091577736,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.837713,0.0,14.0,358.7089112700203,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6820603931726481,0.0,4.0,0.0,0.0,0.42328038811683655,0.0,,,0.0,,0.0,0.0,80.67625935,0.0,-1.0,0.42328038811683655,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.017598000000020875,-1.5018258482565816,0.0,0.0,,0.0,8.779527559055229,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.525433262479,-0.0,12.65,-0.0,89.31793960682735,0.0,0.0,,0.0,0.16162109375,0.0,0.0,0.0,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.028583999999966636,12.435421875,1.0,,0.0,6.907729046921062,,8.779527559055229,1.0,0.0,0.0,0.10417060760144708,0.0,0.0,0.0,0.404052734375,354.0,0.0,0.0,0.0,0.0,0.4345703125,1.0,0.4906494617462158,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.878801,0.0,14.0,358.6121535954456,0.0,0.0,,0.0,,0.0,359.9521478221898,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04108800000000201,-1.4989339854726451,0.0,,,0.0,8.740157480315071,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.529047110648,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.008574000000010074,,1.0,,0.0,6.907729046921062,,8.740157480315071,,0.0,0.0,0.10201619140643158,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.892902,0.0,14.0,358.51771870917577,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014100999999982378,-1.497690430944743,0.0,,,0.0,8.740157480315071,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5301915602945,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.025084999999990032,,1.0,,0.0,6.907729046921062,,8.740157480315071,,0.0,0.0,0.10324625463291005,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.922373,0.0,14.0,358.75152074707677,0.0,0.0,,0.0,,0.0,0.2880889928025355,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.029471000000000913,-1.499509723806283,0.0,,,0.0,8.75984251968515,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5312658465828,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.010067999999989752,,1.0,,0.0,6.907729046921062,,8.75984251968515,,0.0,0.0,0.10542647415305793,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.936485,0.0,14.0,358.8065440498577,0.0,0.0,,0.0,,0.0,0.42961707004134836,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014112000000011449,-1.4993494384660149,0.0,,,0.0,8.838582677165466,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5362418790974,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.00571300000001429,,1.0,,0.0,6.907729046921062,,8.838582677165466,,0.0,0.0,0.09932368517665015,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.946059,0.0,14.0,358.5679534362303,0.0,0.0,,0.0,,0.0,359.5226952681024,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009573999999986427,-1.5004440185436227,0.0,,,0.0,8.897637795275703,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.538477312687,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.008781999999996515,,1.0,,0.0,6.907729046921062,,8.897637795275703,,0.0,0.0,0.09952994427163307,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.958623,0.0,14.0,358.66223071921326,0.0,0.0,,0.0,,0.0,359.8566803768312,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012563999999997577,-1.501421588105194,0.0,,,0.0,8.818897637795388,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.540680216509,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.007670000000018717,,1.0,,0.0,6.907729046921062,,8.818897637795388,,0.0,0.0,0.09961675710936725,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.970105,0.0,14.0,358.8025238170908,0.0,0.0,,0.0,,0.0,359.76072700554397,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01148200000000088,-1.5007834093872967,0.0,,,0.0,8.740157480315073,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5432197783894,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.009852000000023509,,1.0,,0.0,6.907729046921062,,8.740157480315073,,0.0,0.0,0.1000949250515597,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.984583,0.0,14.0,358.51895648240327,0.0,0.0,,0.0,,0.0,0.0955405931900177,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04726910591125488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014477999999996882,-1.4997069032489503,0.0,,89.1,0.0,8.740157480315073,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5445596680356,-0.0,,-0.0,,,0.0,60.90117292038359,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.008915000000001783,,1.0,81.2,0.0,6.907729046921062,,8.740157480315073,,0.0,0.0,0.09841925360904458,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
304.997148,0.0,14.0,358.56551441997095,0.0,0.0,,0.0,,0.0,0.04781119356114655,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.046584129333496094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012564999999995052,-1.5001868045945124,0.0,,,0.0,8.75984251968515,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5462147323824,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.006585000000029595,,1.0,,0.0,6.526860269334072,,8.75984251968515,,0.0,0.0,0.0976874762888614,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
305.009322,0.0,14.0,358.5643285404625,0.0,0.0,,0.0,-1.0,0.0,359.76074569783196,0.0,0.0,-0.9093804491991335,0.0,4.0,0.0,0.0,0.42328038811683655,0.0,,,0.0,,0.0,0.0,80.8593648,0.0,-1.0,0.42328038811683655,3.0,0.0,0.0,0.046584129333496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.012174000000015894,-1.501598934312411,0.0,0.0,,0.0,8.779527559055229,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5484821795008,-0.0,12.6,-0.0,89.09061955080087,0.0,0.0,,0.0,0.16015625,0.0,0.0,0.0,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.017546999999979107,12.4605517578125,1.0,,0.0,6.526860269334072,,8.779527559055229,1.0,0.0,0.0,0.09282599359634615,0.0,0.0,0.0,0.400146484375,199.0,0.0,0.0,0.0,0.0,0.440185546875,1.0,0.5050885677337646,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,-985.8454279125741,0.0,,0.0,0.0,0.0,
305.030599,0.0,14.0,358.80651422265004,0.0,0.0,,0.0,,0.0,359.85679184210625,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.046584129333496094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02127699999999777,-1.5026672376990686,0.0,,,0.0,8.779527559055229,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5502891813812,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.00687700000003133,,1.0,,0.0,6.526860269334072,,8.779527559055229,,0.0,0.0,0.0934972017527916,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
305.040906,0.0,14.0,358.7045915738266,0.0,0.0,,0.0,,0.0,359.85607776825213,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.046584129333496094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010307000000011612,-1.5038765761058128,0.0,,,0.0,8.779527559055229,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.5510213832613,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.010017000000004828,,1.0,,0.0,6.526860269334072,,8.779527559055229,,0.0,0.0,0.09297558057348371,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
305.055717,0.0,14.0,358.70567522179806,0.0,0.0,,0.0,,0.0,0.1438017745865287,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.046584129333496094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01481100000000879,-1.5024140350674047,0.0,,,0.0,8.779527559055229,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2224.552654481723,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-3.729012292488592E10,0.0,-0.0,0.007581999999956679,,1.0,,0.0,6.526860269334072,,8.779527559055229,,0.0,0.0,0.09312272982267555,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-985.8454279125741,0.0,,0.0,0.0,0.0,
