TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
168.593877,0.0,3.0,358.37047388155753,0.0,0.0,0.0,,0.0,-1.0,-0.0,359.9506269914877,0.0,-0.0,0.0,0.22918189575410963,8.46875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.3199379875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04881000518798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.203125,0.026961999999997488,-0.9882883525079739,0.0,0.0,,0.0,8.66141732283474,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.101355910976515,12.200000000000001,-0.0,12.265625,90.22918189575411,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.077321044921874,0.02751800000001481,1.0,,0.0,7.680989189892009,,8.66141732283474,0.0,0.0,0.20095975105333763,0.0,-1.0,0.0,0.370849609375,339.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.5247939825057983,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.625091,0.0,3.0,0.09293601117654231,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.27880901160288085,0.0,-0.0,0.0,-1.7061782944469996,8.46875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.228385262499984,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04881000518798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.21875,0.031214000000005626,-0.9807086412926728,0.0,0.0,,0.0,8.681102362204818,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.09970559626347,12.3,-0.0,12.3046875,88.293821705553,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.02077880859375,0.03248700000000326,1.0,,0.0,7.680989189892009,,8.681102362204818,0.0,0.0,0.19690540939043064,0.0,-1.0,0.0,0.370849609375,100.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.48831871151924133,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.664342,0.0,3.0,359.6273496960429,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.0,0.0,-0.0,0.0,-1.5848543930505201,8.4375,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.3199379875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047389984130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.2265625,0.03925100000000725,-0.9835950415761298,0.0,0.0,75.4,0.0,8.602362204724503,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.098018910707914,12.25,-0.0,12.25,88.41514560694948,0.0,0.0,80.94076439864483,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.04590869140625,0.024779999999992697,1.0,87.8,0.0,6.952280709896751,,8.602362204724503,0.0,0.0,0.19815381722136896,0.0,-1.0,0.0,0.370849609375,208.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.48926621675491333,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.696092,0.0,3.0,359.43691475157055,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.04692301375789915,0.0,-0.0,0.0,-2.029316429343183,8.46875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.365714350000005,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047389984130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.1796875,0.03174999999998818,-0.9857845920970552,0.0,0.0,,0.0,8.622047244094581,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.09643034515237,12.25,-0.0,12.2890625,87.97068357065682,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.071038574218749,0.03005600000000186,1.0,,0.0,6.952280709896751,,8.622047244094581,0.0,0.0,0.19522785566896952,0.0,-1.0,0.0,0.370849609375,313.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.5533268451690674,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.732825,0.0,3.0,359.47702294885056,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.7131589240992837,0.0,-0.0,0.0,-0.9130028668154182,8.53125,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.365714350000005,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047389984130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.2421875,0.03673299999999813,-0.9816979414695511,0.0,0.0,,0.0,8.661417322834739,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.093766670353865,12.3,-0.0,12.234375,89.08699713318458,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.077321044921874,0.02508400000002098,1.0,,0.0,6.952280709896751,,8.661417322834739,0.0,0.0,0.19631639709346285,0.0,-1.0,0.0,0.370849609375,100.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.5330948233604431,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.763773,0.0,3.0,359.6240155381699,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.7049834406457987,0.0,-0.0,0.0,-1.803995116200582,8.46875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.365714350000005,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047389984130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.2109375,0.03094799999999509,-0.9833437324293762,0.0,0.0,,0.0,8.622047244094581,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.09071220484717,12.200000000000001,-0.0,12.2734375,88.19600488379942,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.083603515624999,0.03208000000000766,1.0,,0.0,6.952280709896751,,8.622047244094581,0.0,0.0,0.1972139909775969,0.0,-1.0,0.0,0.370849609375,205.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.4997185170650482,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.812857,0.0,3.0,359.4752815122143,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.715533695738703,0.0,-0.0,0.0,-1.3859178508121772,8.4375,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.41149071250002,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047527313232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.1875,0.04908400000002189,-0.9829251331924882,0.0,0.0,,0.0,8.661417322834739,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.08782858180691,12.25,-0.0,12.2109375,88.61408214918782,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.001931396484375,0.015914999999978363,1.0,,0.0,6.545448870703202,,8.661417322834739,0.0,0.0,0.20382608799492308,0.0,-1.0,0.0,0.370849609375,98.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.438703715801239,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.832464,0.0,3.0,359.765781087365,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.7963674468407795,0.0,-0.0,0.0,-1.8328395059420615,8.4375,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.59459616250001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047527313232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.2109375,0.01960699999997928,-0.9839272889228958,0.0,0.0,,0.0,8.661417322834739,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.08738842390702,12.200000000000001,-0.0,12.2421875,88.16716049405794,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.03334375,0.01550800000001118,1.0,,0.0,6.545448870703202,,8.661417322834739,0.0,0.0,0.2013295192634808,0.0,-1.0,0.0,0.370849609375,100.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.6384007334709167,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.851604,0.0,3.0,358.23911875241265,0.0,0.0,0.0,,0.0,-1.0,-0.0,359.8532827592747,0.0,-0.0,0.0,0.4583564580004378,8.46875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.73192525000001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047527313232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.21875,0.019140000000021473,-0.9893547316856138,0.0,0.0,,0.0,8.602362204724503,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.08638639703279,12.200000000000001,-0.0,12.2421875,90.45835645800044,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.071038574218749,0.017291000000000167,1.0,,0.0,6.545448870703202,,8.602362204724503,0.0,0.0,0.20394639511304535,0.0,-1.0,0.0,0.370849609375,205.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.5188102722167969,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.872993,0.0,3.0,359.3704033338108,0.0,0.0,0.0,,0.0,-1.0,-0.0,359.85471116663757,0.0,-0.0,0.0,-0.9093804491991335,8.46875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.59459616250001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047527313232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.1328125,0.021388999999999214,-0.9904082300554589,0.0,0.0,,0.0,8.602362204724503,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.08388233999983,12.200000000000001,-0.0,12.2890625,89.09061955080087,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.0584736328125,0.015276000000000067,1.0,,0.0,6.545448870703202,,8.602362204724503,0.0,0.0,0.20044619210484332,0.0,-1.0,0.0,0.370849609375,310.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.5506325960159302,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
168.892238,0.0,3.0,0.09308438948103735,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.5119707299115747,0.0,-0.0,0.0,0.43241276753769853,8.46875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,62.68614888750001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047527313232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.1796875,0.019244999999983747,-0.9815273847510385,0.0,0.0,,0.0,8.622047244094581,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-32.08338108296685,12.25,-0.0,12.203125,90.4324127675377,0.0,0.0,,1.0,0.169921875,0.0,0.0,0.0,0.0,0.0,-8.658080567465397E9,0.0,0.0,12.0082138671875,0.015527000000020053,1.0,,0.0,6.545448870703202,,8.622047244094581,0.0,0.0,0.2010377794929489,0.0,-1.0,0.0,0.370849609375,415.0,0.0,0.0,0.0,0.0,0.45947265625,1.0,0.5599772930145264,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
