TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Driver Loading To Trench Command,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Driver Turn 180 Deg Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Right Master Moter Current,Robot CAN Bus Utilization,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
601.007553,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.09375,,,,,,,,,,0.009796441532671452,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,1.0,,,,,,,,,,,
600.978343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011408999999957814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.009773,,0.0,358.33698589373415,,0.0,,,,359.3642178435736,0.5,21.8125,,,,0.0,,0.0,,,1.0,,0.0,0.0,,-0.06871345846155918,,,,0.0,-3.662221133708954E-4,0.11104345321655273,0.0,0.0,,0.5,,0.0,1.0,,,0.03143000000000029,-1.1004833474117846,,,,9.6456692913385,,,,,0.0,,,3.662221133708954E-4,0.0,,,0.0,-133.4912624044745,-0.0,,-0.0,,,,0.0,,1.262375531650774,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,4.169897589409188,9.6456692913385,,,1.0,,,-0.24474782644677343,0.0,0.0,,,1.1249486147276557,,0.0,,,,,1.0,0.0,,0.0,,,,0.0,0.0,,,-133.52561913370528,,,1.0,0.0,,
601.017869,,,,3400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
601.009773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005167000000028565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.017964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008191000000010717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.017869,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.09375,,,,,,,,,,0.024811549112200737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,
601.017964,,0.0,359.1633436433096,,0.0,,,,358.2335084854669,0.5,21.8125,,,,0.0,,0.0,,,1.0,,0.0,46.28125,,-0.07261099780225777,,,,0.0,-3.662221133708954E-4,0.11104345321655273,0.0,0.0,,0.5,,0.0,1.0,,,,-1.1002259319368775,,,,9.6456692913385,,,,,0.0,,,3.662221133708954E-4,0.0,,,0.0,-133.48931363480415,-0.0,,-0.0,,,,0.0,,1.2662730709914727,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,4.169897589409188,9.6456692913385,,,1.0,,,-0.2519743472040817,0.0,0.0,,,1.1210510753869571,,0.0,,,,,1.0,0.0,,0.0,,,,0.0,0.0,,,-133.52561913370528,,,1.0,29.65625,,
601.02835,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.3125,,,,,,,,,,0.036103397607803345,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
601.017964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00576699999999164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.028724,,0.0,3.914761768412386,,0.0,,,,0.2523696258675463,0.5,25.09375,,,,0.0,,0.0,,,1.0,,0.0,46.28125,,-0.08272535736261943,,,,0.0,-3.662221133708954E-4,0.11104345321655273,0.0,0.0,,0.5,,0.0,1.0,,,0.010760000000004766,-1.0778142251842315,,,,9.6456692913385,,,,,0.0,,,3.662221133708954E-4,0.0,,,0.0,-133.48425645502397,-0.0,,-0.0,,,,0.0,,12.019346089254771,,0.0,,-9.062340509067402E9,,,0.003731000000016138,,1.0,,1.0,4.169897589409188,9.6456692913385,,,1.0,,,-0.24884353050251518,0.0,0.0,,,11.853895374529532,,0.0,,,,,1.0,0.0,,0.0,,,,0.0,0.0,,,-133.52561913370528,,,1.0,29.65625,,
601.034764,,0.0,354.3803965252903,,0.0,,,,2.5198561649103075,0.5,25.09375,,,,0.0,,0.0,,,1.0,,0.0,46.28125,,-0.08564663472532175,,,,0.0,0.008911404758691788,0.11104345321655273,0.0,0.0,,0.5,,0.0,1.0,,,0.006039999999984502,-1.0922203246343083,,,,9.6456692913385,,,,,0.0,,,0.010040589608252048,0.0,,,0.0,-133.48279581634262,-0.0,,-0.0,,,,0.0,,12.022267366617474,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,4.169897589409188,9.6456692913385,,,1.0,,,-0.2407017058239972,0.0,0.0,,,11.85097409716683,,0.0,,,,,1.0,0.1875,,0.0,,,,0.0,0.0,,,-133.52561913370528,,,1.0,21.46875,,
601.038691,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.3125,,,,,,,,,,0.051118504256010056,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
601.034764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004547000000002299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.048274,,0.0,,,,,,,,0.5,19.0625,,,,,,,,,,,,,,,,,,,,0.05315423011779785,0.0,0.0,,0.5,,0.0,,,,0.01350999999999658,,,,,9.6456692913385,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-9.062340509067402E9,,,,,1.0,,,7.222816522071562,9.6456692913385,,,,,,,0.0,0.0,,,,,0.0,,,,,1.0,,,,,,,,0.0,,,,,,,21.46875,,
601.049168,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,22.875,,,,,,,,,,0.062288276851177216,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,1.0,,,,,,,,,,,
601.048274,,,353.6475769802241,,0.0625,,,,359.3717568543982,,,,,,0.0,,0.0,,,1.0,,0.03125,43.90625,,-0.08461405362635332,,,,0.0,0.008911404758691788,,,,,,,,1.0,,,,-1.0945296438763292,,,,,,,,,0.0,,,0.010040589608252048,0.0,,,0.0,-133.4833121068921,91.42857360839844,,-0.0,,,,0.0,,16.00010836281589,,,,,,,0.0037660000000414584,,,,1.0,,,,,1.0,,,-0.2055181716290598,,,,,15.830880255563184,,,,,,,,0.1875,,0.0,,,,0.0,,,,-133.52561913370528,,,1.0,,,
601.05478,,0.0,357.5622289717509,,0.0625,,,,2.207672732486168,0.5,19.0625,,,,0.0,,0.0,,,1.0,,0.03125,43.90625,,-0.0821618909890276,,,,0.0,0.09421063959598541,0.05315423011779785,0.0,0.0,,0.5,,0.0,1.0,,,0.0065060000000585205,-1.0975460551389857,,,,9.6456692913385,,,,,0.0,,,0.0955534502863884,0.0,,,0.0,-133.48453818821076,91.42857360839844,,-0.0,,,,0.0,,15.997656200178564,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,7.222816522071562,9.6456692913385,,,1.0,,,-0.1891950252991922,0.0,0.0,,,15.83333241820051,,0.0,,,,,1.0,25.3125,,0.0,,,,0.0,0.0,,,-133.52561913370528,,,1.0,12.15625,,
601.05953,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,22.875,,,,,,,,,,0.07730338722467422,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,1.0,,,,,,,,,,,
601.07012,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,22.875,,,,,,,,,,0.08481093496084213,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,30.8125,,,,,,,,,1.0,,,,,,,,,,,
601.05478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034969999999248103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.075556,,0.0,355.35952536506755,,9.5,,,,358.0130004049088,0.5,14.28125,,,,0.0,,0.0,,,1.0,,0.03125,34.90625,,-0.08336614329664371,,,,0.0,0.125858336687088,0.05315423011779785,0.0,0.0,,0.5,,0.0,1.0,,,0.020775999999955275,-1.090323550009615,,,,9.665354330708578,,,,,0.0,,,0.12030396610498428,0.0,,,0.0,-133.48393606205696,394.28570556640625,,1.1428571939468384,,,,0.0,,19.977734029783555,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,7.222816522071562,9.665354330708578,,,1.0,,,-0.2365830676829264,0.0,0.0,,,19.811001743190268,,0.0,,,,,1.0,24.96875,,0.0,,,,2.8571431636810303,0.0,,,-133.52561913370528,,,1.0,9.9375,,
601.08042,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,31.3125,,,,,,,,,,0.09979552775621414,,,,,,,,,,,,,,,,,,,,,5.714285850524902,,,,,,,,,,,,,,,,,,,,,,30.8125,,,,,,,,,1.0,,,,,,,,,,,
601.090729,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,35.21875,,,,,,,,,,0.11481063067913055,,,,,,,,,,,,,,,,,,,,,11.428571701049805,,,,,,,,,,,,,,,,,,,,,,34.84375,,,,,,,,,1.0,,,,,,,,,,,
601.075556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007577999999966778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.094499,,0.0,331.45980478644816,,23.21875,,,,357.65782738760987,0.5,10.375,,,,0.0,,0.0,,,1.0,,31.34375,34.90625,,-0.11043382241746258,,,,29.0625,0.14032410085201263,0.05315423011779785,0.0,0.0,,0.5,,0.0,1.0,,,0.01894300000003568,-1.6167847129957775,,,,9.6456692913385,,,,,0.0,,,0.13138218224048615,0.0,,,0.0,-133.47040222249655,394.28570556640625,,1.1428571939468384,,,,0.0,,23.983675286201773,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,7.222816522071562,9.6456692913385,,,1.0,,,-0.21045303505272392,0.0,0.0,,,23.762807641366848,,0.0,,,,,1.0,34.0,,0.0,,,,2.8571431636810303,0.0,,,-133.52561913370528,,,1.0,11.03125,,
601.101104,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,35.21875,,,,,,,,,,0.126102477312088,,,,,,,,,,,,,,,,,,,,,11.428571701049805,,,,,,,,,,,,,,,,,,,,,,34.84375,,,,,,,,,1.0,,,,,,,,,,,
601.111417,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,32.9375,,,,,,,,,,0.14123965799808502,,,,,,,,,,,,,,,,,,,,,11.428571701049805,,,,,,,,,,,,,,,,,,,,,,37.34375,,,,,,,,,1.0,,,,,,,,,,,
601.094499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008980999999948835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.114278,,0.0,347.48737438882563,,28.875,,,,354.18190060788885,0.5,8.0,,0.0,,0.0,,0.0,,,1.0,,0.0,26.1875,111.93275535714287,-0.12776943736253088,,,,26.0625,0.1580553650856018,0.05315423011779785,0.0,0.0,,0.5,,0.0,1.0,,,0.019778999999971347,-1.9616608114110472,,,,9.665354330708578,,,,,0.0,,,0.16321298480033875,0.0,,,0.0,-133.461734415024,868.5714111328125,,4.5714287757873535,,,,0.0,,27.979884478444184,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,7.222816522071562,9.665354330708578,,1.0,1.0,,,-0.2041545577046407,0.0,0.0,,,27.724345603719122,,0.0,,,,,1.0,35.625,,0.0,,,,5.142857551574707,0.0,,,-133.52561913370528,,,1.0,8.84375,,
601.121734,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,32.9375,,,,,,,,,,0.15228736400604248,,,,,,,,,,,,,,,,,,,,,11.428571701049805,,,,,,,,,,,,,,,,,,,,,,37.34375,,,,,,,,,1.0,,,,,,,,,,,
601.127356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,11.350000000000001,,,77.125,,,,,,,,,,,,11.09097314453125,,,,,,,,,,,,,,,,,69.0,,,,,,,,0.5501439571380615,,0.0,,,,,0.0,0.0,,,,,,,
601.132053,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,41.53125,,,,,,,,,,0.1673024743795395,,,,,,,,,,,,,,,,,,,,,22.85714340209961,,,,,,,,,,,,,,,,,,,,,,38.40625,,,,,,,,,1.0,,,,,,,,,,,
601.114278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004040000000031796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.134285,,0.0,350.2374277570932,,28.34375,,,,2.0411097740912028,0.5,8.75,,,,0.0,,0.0,,,1.0,,25.375,18.09375,,-0.19296731164826042,,,,20.21875,0.1895504593849182,0.05315423011779785,0.0,0.0,,0.5,,0.0,1.0,,,0.020006999999964137,-2.1976821573760126,,,,9.685039370078655,,,,,0.0,,,0.18127994239330292,0.0,,,0.0,-133.42913547788115,868.5714111328125,,6.857142925262451,,,,0.0,,32.02395593002731,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,7.222816522071562,9.685039370078655,,,1.0,,,-0.24475713443123948,0.0,0.0,,,31.638021306730792,,0.0,,,,,1.0,35.75,,0.0,,,,5.142857551574707,0.0,,,-133.52561913370528,,,1.0,9.28125,,
601.142343,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,41.53125,,,,,,,,,,0.17859432101249695,,,,,,,,,,,,,,,,,,,,,22.85714340209961,,,,,,,,,,,,,,,,,,,,,,38.40625,,,,,,,,,1.0,,,,,,,,,,,
601.15262,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,46.34375,,,,,,,,,,0.1897946149110794,,,,,,,,,,,,,,,,,,,,,22.85714340209961,,,,,,,,,,,,,,,,,,,,,,42.75,,,,,,,,,1.0,,,,,,,,,,,
601.134285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004974000000061096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.154003,,0.0,335.51114292058844,,32.53125,,,,2.271908182205982,0.5,7.28125,,,,0.0,,0.0,,,1.0,,29.5625,17.6875,,-0.2542598839559105,,,,23.5625,0.20007935166358948,0.04778289794921875,0.0,0.0,,0.5,,0.0,1.0,,,0.01971800000001167,-2.493229701123034,,,,9.586614173228263,,,,,0.0,,,0.1825617253780365,0.0,,,0.0,-133.39848919172732,1422.857177734375,,6.857142925262451,,,,0.0,,36.06412207963234,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,9.375511882834713,9.586614173228263,,,1.0,,,-0.21634262508575045,0.0,0.0,,,35.55560231172052,,0.0,,,,,1.0,38.5625,,0.0,,,,8.571429252624512,0.0,,,-133.52561913370528,,,1.0,7.0625,,
601.16289,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,46.34375,,,,,,,,,,0.20477919280529022,,,,,,,,,,,,,,,,,,,,,22.85714340209961,,,,,,,,,,,,,,,,,,,,,,42.75,,,,,,,,,1.0,,,,,,,,,,,
601.173172,,,,3400.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,45.84375,,,,,,,,,,0.21610157191753387,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,45.65625,,,,,,,,,1.0,,,,,,,,,,,
601.154003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00483299999996234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.173914,,0.0,340.4584943841633,,31.96875,,,,357.58004969157304,0.5,8.53125,,,,0.0,,0.0,,,1.0,,31.90625,16.15625,,-0.27546634109882007,,,,21.96875,0.20380260050296783,0.04778289794921875,0.0,0.0,,0.5,,0.0,1.0,,,0.01991099999997914,-2.962175500318457,,,,9.586614173228263,,,,,0.0,,,0.2146977186203003,0.0,,,0.0,-133.38788596315587,2005.71435546875,,12.0,,,,0.0,,40.064202114072636,,0.0,,-9.062340509067402E9,,,,,1.0,,1.0,9.375511882834713,9.586614173228263,,,1.0,,,-0.17259744115177172,0.0,0.0,,,39.513269431874996,,0.0,,,,,1.0,34.4375,,0.0,,,,13.142857551574707,0.0,,,-133.52561913370528,,,1.0,7.28125,,
