TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
72.639339,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.00807100000000105,,,,,,,,,,,,,,,,,,,,,,,,,
72.639686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.639339,,0.0,-0.0,12.9,,,,-1.0,0.189208984375,,,5.684105110424829,0.0,-1.0,,0.048143863677978516,,,,0.48829412727584726,0.0,1.0,,,0.006231999999997129,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.618742908721937,-1.0,0.354248046875,0.0,,116.0,5.684105110424829,,0.12373560162160079,,,,,0.456298828125,,0.39477911591529846,0.0,,0.0,,0.0,16.0,,0.0,,0.12927147291586705,1.0,,,,0.0,0.0,,,-1.0,
72.646741,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.320069325,,,0.0,,,,,,,,,,,,0.0074019999999990205,,,,,,,,,,,,,,,,,,,,,,,,,
72.64711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.646741,,0.0,-0.0,12.9,,,,-1.0,0.189208984375,,,28.42052555212416,0.0,-1.0,,0.048143863677978516,,,,0.48829412727584726,0.0,1.0,,,0.006873999999996272,0.0,,,,,,0.0,,,0.0,0.0,,0.04516739398241043,6.618742908721937,-1.0,0.354248046875,0.0,,121.0,28.42052555212416,,0.12497769231757132,,,,,0.456298828125,,0.360914409160614,0.0,,0.0,,0.0,18.0,,0.0,,0.12927147291586705,1.0,,,,0.0,0.04516739398241043,,,-1.0,
72.656032,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.00929099999999039,,,,,,,,,,,,,,,,,,,,,,,,,
72.656367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.656032,,0.0,-0.0,12.9,,,,-1.0,0.189208984375,,,28.42052555212416,0.0,-1.0,,0.048143863677978516,,,,0.48829412727584726,0.0,1.0,,,0.006099000000006072,0.0,,,,,,0.0,,,0.0,0.0,,0.04516739398241043,6.618742908721937,-1.0,0.354248046875,0.0,,149.0,28.42052555212416,,0.12588002931390796,,,,,0.456298828125,,0.2960178554058075,0.0,,0.0,,0.0,20.0,,0.0,,0.12927147291586705,1.0,,,,0.0,0.04516739398241043,,,-1.0,
72.663473,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.007441000000000031,,,,,,,,,,,,,,,,,,,,,,,,,
72.664125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.663473,,0.0,-0.0,12.85,,,,-1.0,0.189208984375,,,28.42052555212416,0.0,-1.0,,0.048143863677978516,,,,0.48829412727584726,0.0,1.0,,,0.00629700000000355,0.0,,,,,,0.0,,,0.0,0.0,,0.04516739398241043,6.618742908721937,-1.0,0.354248046875,0.0,,159.0,28.42052555212416,,0.12472858432001283,,,,,0.456298828125,,0.49607226252555847,0.0,,0.0,,0.0,22.0,,0.0,,0.12927147291586705,1.0,,,,0.0,0.04516739398241043,,,-1.0,
72.67134,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.00786700000000451,,,,,,,,,,,,,,,,,,,,,,,,,
72.672092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.67134,,11.125,1.1428571939468384,12.85,,,,-1.0,0.189208984375,,,37.89403406949891,0.0,-1.0,,0.048143863677978516,,,,0.48829412727584726,0.0,1.0,,,0.021891999999994027,0.0,,,,,,29.53125,,,0.0,20.0625,,0.18820764124393463,6.618742908721937,-1.0,0.354248046875,0.0,,19.0,37.89403406949891,,0.11930311400255172,,,,,0.456298828125,,0.3302224576473236,33.53125,,0.0,,0.0,24.0,,0.0,,0.12927147291586705,1.0,,,,0.0,0.21906186640262604,,,-1.0,
72.696201,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.024861000000001354,,,,,,,,,,,,,,,,,,,,,,,,,
72.696541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.696201,,31.3125,1.1428571939468384,12.85,,,,-1.0,0.189208984375,,,47.36754258687362,0.0,-1.0,,0.07041740417480469,,,,0.46017869309635706,0.0,1.0,,,0.007635999999990872,0.0,,,,,,29.53125,,,0.0,20.0625,,0.18820764124393463,4.952841596130592,-1.0,0.354248046875,0.0,,61.0,47.36754258687362,,0.10662530668875403,,,,,0.456298828125,,0.3278023898601532,32.5625,,0.0,,0.0,26.0,,6.285714626312256,,0.12927147291586705,1.0,,,,0.0,0.17105624079704285,,,-1.0,
72.707464,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.011262999999999579,,,,,,,,,,,,,,,,,,,,,,,,,
72.708053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.707464,,31.3125,9.142857551574707,12.85,,,,-1.0,0.189208984375,,,56.841051104248336,0.0,-1.0,,0.07041740417480469,,,,0.46017869309635706,0.0,1.0,,,0.013266000000001554,0.0,,,,,,26.71875,,,0.0,26.96875,,0.32056641578674316,4.952841596130592,-1.0,0.354248046875,0.0,,103.0,56.841051104248336,,0.08695600308679995,,,,,0.456298828125,,0.28728488087654114,59.28125,,0.0,,0.0,20.0,,6.285714626312256,,0.12927147291586705,1.0,,,,0.0,0.32169559597969055,,,-1.0,
72.72708,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.01961599999999919,,,,,,,,,,,,,,,,,,,,,,,,,
72.727551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.72708,,41.65625,9.142857551574707,12.450000000000001,,,,-1.0,0.189208984375,,,66.31455962162296,0.0,-1.0,,0.07041740417480469,,,,0.46017869309635706,0.0,1.0,,,0.014403999999998973,0.0,,,,,,35.375,,,0.0,47.8125,,0.3730277419090271,4.952841596130592,-1.0,0.354248046875,0.0,,145.0,66.31455962162296,,0.07939047612709238,,,,,0.456298828125,,0.31764987111091614,50.5,,0.0,,0.0,22.0,,13.142857551574707,,0.12927147291586705,1.0,,,,13.5,0.35242775082588196,,,-1.0,
72.753616,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.02653599999999301,,,,,,,,,,,,,,,,,,,,,,,,,
72.754116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.753616,,35.6875,16.571430206298828,11.5,,,,-1.0,0.189208984375,,,75.78806813899774,0.0,-1.0,,0.07041740417480469,,,,0.46017869309635706,0.0,1.0,,,0.008851000000007048,3.0,,,,,,48.40625,,,0.0,43.59375,,0.37632372975349426,4.952841596130592,-1.0,0.354248046875,0.0,,187.0,75.78806813899774,,0.059704283489728754,,,,,0.456298828125,,0.3478260934352875,33.9375,,0.0,,0.0,24.0,,25.142858505249023,,0.12927147291586705,1.0,,,,13.5,0.3557542562484741,,,-1.0,
72.767054,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.013438000000007833,,,,,,,,,,,,,,,,,,,,,,,,,
72.767574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.767054,,35.6875,28.571430206298828,11.9,,,,-1.0,0.189208984375,,,85.26157665637248,0.0,-1.0,,0.07041740417480469,,,,0.46017869309635706,0.0,1.0,,,0.008980999999991468,3.0,,,,,,22.34375,,,0.0,29.3125,,0.4516434073448181,4.952841596130592,-1.0,0.354248046875,0.0,,229.0,85.26157665637248,,0.03667079617593107,,,,,0.456298828125,,0.40228360891342163,38.78125,,0.0,,0.0,26.0,,25.142858505249023,,0.12927147291586705,1.0,,,,13.5,0.431073933839798,,,-1.0,
72.799852,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.03279799999999966,,,,,,,,,,,,,,,,,,,,,,,,,
72.80101500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.799852,,36.125,46.28571701049805,11.65,,,,-1.0,0.189208984375,,,94.73508517374718,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.00916300000000092,14.75,,,,,,33.90625,,,0.0,31.09375,,0.430951863527298,7.972794857026633,-1.0,0.354248046875,0.0,,149.0,94.73508517374718,,-0.021341465765462028,,,,,0.456298828125,,0.31366413831710815,41.25,,0.0,,0.0,28.0,,41.142860412597656,,0.12927147291586705,1.0,,,,56.125,0.40009766817092896,,,-1.0,
72.815436,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.015584000000004039,,,,,,,,,,,,,,,,,,,,,,,,,
72.819014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.815436,,0.0,46.28571701049805,11.8,,,,-1.0,0.189208984375,,,104.2085936911218,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.01185999999999865,14.75,,,,,,33.90625,,,0.0,18.09375,,0.3246864080429077,7.972794857026633,-1.0,0.354248046875,0.0,,65.0,104.2085936911218,,-0.03177844306705005,,,,,0.456298828125,,0.3746238350868225,20.8125,,0.0,,0.0,26.0,,58.857147216796875,,0.12927147291586705,1.0,,,,56.125,0.12375255674123764,,,-1.0,
72.829996,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.014559999999988804,,,,,,,,,,,,,,,,,,,,,,,,,
72.830537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.829996,,0.0,64.00000762939453,11.8,,,,-1.0,0.189208984375,,,113.68210220849673,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.00563900000000217,14.75,,,,,,0.0,,,0.0,18.09375,,0.39997559785842896,7.972794857026633,-1.0,0.354248046875,0.0,,39.0,113.68210220849673,,-0.013729506070713427,,,,,0.456298828125,,0.28311100602149963,25.09375,,0.0,,0.0,28.0,,58.857147216796875,,0.12927147291586705,1.0,,,,56.125,0.36912137269973755,,,-1.0,
72.846652,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.016656000000011772,,,,,,,,,,,,,,,,,,,,,,,,,
72.846876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.846652,,20.5625,64.00000762939453,12.3,,,,-1.0,0.189208984375,,,123.15561072587117,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.004781999999991626,14.75,,,,,,13.75,,,0.0,13.15625,,0.4443189799785614,7.972794857026633,-1.0,0.354248046875,0.0,,81.0,123.15561072587117,,0.007810881621593716,,,,,0.456298828125,,0.38169050216674805,25.09375,,0.0,,0.0,30.0,,58.857147216796875,,0.12927147291586705,1.0,,,,42.375,0.36912137269973755,,,-1.0,
72.866487,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.01983500000000049,,,,,,,,,,,,,,,,,,,,,,,,,
72.866735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.866487,,24.34375,82.85714721679688,12.3,,,,-1.0,0.189208984375,,,132.6291192432461,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.0048479999999955226,14.75,,,,,,14.78125,,,0.0,22.1875,,0.5196386575698853,7.972794857026633,-1.0,0.354248046875,0.0,,123.0,132.6291192432461,,-0.05451548473982316,,,,,0.456298828125,,0.31970053911209106,27.375,,0.0,,0.0,32.0,,76.5714340209961,,0.12927147291586705,1.0,,,,42.375,0.4066286087036133,,,-1.0,
72.88659,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.020102999999991766,,,,,,,,,,,,,,,,,,,,,,,,,
72.88686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.88659,,36.5,105.71429443359375,11.9,,,,-1.0,0.1875,,,142.10262776062046,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.004936999999998193,11.875,,,,,,27.34375,,,0.0,0.0,,0.461256742477417,7.972794857026633,-1.0,0.354248046875,0.0,,165.0,142.10262776062046,,-0.09037196367755282,,,,,0.458251953125,,0.3138526976108551,1.1875,,0.0,,0.0,34.0,,98.8571548461914,,0.12927147291586705,1.0,,,,42.375,0.48191776871681213,,,-1.0,
72.906541,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019951000000006047,,,,,,,,,,,,,,,,,,,,,,,,,
72.90677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.906541,,22.15625,105.71429443359375,11.850000000000001,,,,-1.0,0.1875,,,151.5761362779955,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.004914999999996894,11.875,,,,,,16.6875,,,0.0,17.15625,,0.39255958795547485,7.972794857026633,-1.0,0.354248046875,0.0,,207.0,151.5761362779955,,-0.07638507666900651,,,,,0.458251953125,,0.32433247566223145,26.09375,,0.0,,0.0,36.0,,98.8571548461914,,0.12927147291586705,1.0,,,,42.375,0.4200872778892517,,,-1.0,
72.926749,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020207999999996673,,,,,,,,,,,,,,,,,,,,,,,,,
72.927302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.926749,,23.53125,129.1428680419922,12.05,,,,-1.0,0.1875,,,161.0496447953704,0.0,-1.0,,0.04612612724304199,,,,0.4847597808644659,0.0,1.0,,,0.016161999999994237,8.875,,,,,,7.40625,,,0.0,9.28125,,0.36158329248428345,7.972794857026633,-1.0,0.354248046875,0.0,,66.0,161.0496447953704,,-0.07363455828072885,,,,,0.458251953125,,0.2918044328689575,26.5,,0.0,,0.0,20.0,,122.8571548461914,,0.12927147291586705,1.0,,,,42.125,0.4301583766937256,,,-1.0,
72.947692,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.0209430000000026,,,,,,,,,,,,,,,,,,,,,,,,,
72.948283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.947692,,23.53125,129.1428680419922,12.3,,,,-1.0,0.1875,,,170.52315331274463,0.0,-1.0,,0.04660820960998535,,,,0.49170136051590524,0.0,1.0,,,0.00788399999999001,8.875,,,,,,15.6875,,,0.0,19.3125,,0.4369029700756073,6.518501941110832,-1.0,0.354248046875,0.0,,39.0,170.52315331274463,,-0.03527153558231687,,,,,0.458251953125,,0.4196653962135315,19.59375,,0.0,,0.0,22.0,,140.57144165039062,,0.12927147291586705,1.0,,,,42.125,0.4060487747192383,,,-1.0,
72.966667,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.320069325,,,0.0,,,,,,,,,,,,0.01897499999999752,,,,,,,,,,,,,,,,,,,,,,,,,
72.967025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.966667,,14.1875,145.71429443359375,12.3,,,,-1.0,0.1875,,,179.99666183011976,0.0,-1.0,,0.04660820960998535,,,,0.49170136051590524,0.0,1.0,,,0.005596999999994523,8.875,,,,,,12.125,,,0.0,13.21875,,0.40250861644744873,6.518501941110832,-1.0,0.354248046875,0.0,,81.0,179.99666183011976,,-0.0077056171940392045,,,,,0.458251953125,,0.35558485984802246,19.59375,,0.0,,0.0,24.0,,140.57144165039062,,0.12927147291586705,1.0,,,,42.125,0.48136845231056213,,,-1.0,
72.986696,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.020028999999993857,,,,,,,,,,,,,,,,,,,,,,,,,
72.987057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
72.986696,,13.1875,164.0,12.1,,,,-1.0,0.178955078125,,,189.47017034749422,0.0,-1.0,,0.04660820960998535,,,,0.49170136051590524,0.0,1.0,,,0.007069000000001324,8.875,,,,,,4.90625,,,0.0,4.3125,,0.4778282940387726,6.518501941110832,-1.0,0.35791015625,0.0,,123.0,189.47017034749422,,-0.0014858988057615363,,,,,0.463134765625,,0.30140936374664307,10.03125,,0.0,,0.0,26.0,,158.85716247558594,,0.12927147291586705,1.0,,,,28.0,0.44694358110427856,,,-1.0,
73.006733,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.02003700000000208,,,,,,,,,,,,,,,,,,,,,,,,,
73.00709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
73.006733,,18.59375,164.0,12.15,,,,-1.0,0.186767578125,,,198.94367886486938,0.0,-1.0,,0.04660820960998535,,,,0.49170136051590524,0.0,1.0,,,0.005302999999997837,7.75,,,,,,11.5625,,,0.0,11.96875,,0.4674215018749237,6.518501941110832,-1.0,0.357177734375,0.0,,165.0,198.94367886486938,,0.013408328886545607,,,,,0.4560546875,,0.361462265253067,21.09375,,0.0,,0.0,28.0,,158.85716247558594,,0.12927147291586705,1.0,,,,28.0,0.44694358110427856,,,-1.0,
73.026666,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.136963875,,,0.0,,,,,,,,,,,,0.01993300000000886,,,,,,,,,,,,,,,,,,,,,,,,,
73.026885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
73.026666,,13.4375,178.85716247558594,12.200000000000001,,,,-1.0,0.186767578125,,,208.4171873822436,0.0,-1.0,,0.04660820960998535,,,,0.49170136051590524,0.0,1.0,,,0.009131999999993923,7.75,,,,,,10.21875,,,0.0,13.40625,,0.4672994315624237,6.518501941110832,-1.0,0.357177734375,0.0,,207.0,208.4171873822436,,0.017821927274823273,,,,,0.4560546875,,0.33676663041114807,12.90625,,0.0,,0.0,22.0,,185.71429443359375,,0.12927147291586705,1.0,,,,28.0,0.5084383487701416,,,-1.0,
73.046937,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.020270999999993933,,,,,,,,,,,,,,,,,,,,,,,,,
73.047293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
