TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
88.981372,,0.0,342.46266405121577,0.0,0.0,29.4375,,,,,354.5397035331959,0.25,-0.0,13.3125,,,0.0,0.0,,,0.0,,,1.0,,22.8125,27.46875,,-0.5746749793406707,2.0,0.0,,3.0,25.03125,0.1979125291109085,0.05058598518371582,0.0,0.0,,,0.25,0.0,1.0,,,11.59375,0.022317999999998506,-2.4089611478051713,0.0,,,,8.95669291338584,,,,,0.0,,0.0,0.191595196723938,0.0,,0.0,90.7082356245673,862.857177734375,,10.857142448425293,11.671875,,,,,1.0,,36.3845371750171,,,0.0,,0.0,,0.0,0.01384000000000185,,1.0,,0.5,6.5508568287029805,,8.95669291338584,,1.0,-0.1503643634861774,0.0,,0.0,,,35.23518721633576,0.0,,0.0,,1.0,,30.09375,0.0,,,,1.0,8.571429252624512,0.0,,90.42089813489696,,,1.0,15.28125,,
89.000961,,0.0,334.3724722064331,0.0,0.0,35.625,,,,,13.376409637249079,0.25,-0.0,13.78125,,,0.0,0.0,,,0.0,,,1.0,,40.25,25.125,,-0.7134610945055044,2.0,0.0,,3.0,29.75,0.1979125291109085,0.05058598518371582,0.0,0.0,,,0.25,0.0,1.0,,,11.59375,0.019589000000010515,-2.9373431428055876,0.0,,,,8.95669291338584,,,,,0.0,,0.0,0.19324320554733276,0.0,,0.0,90.77762868214971,1102.857177734375,,16.0,11.625,,,,,1.0,,40.50219686747932,,,0.0,,0.0,,0.0,0.012423999999995772,,1.0,,0.5,6.5508568287029805,,8.95669291338584,,1.0,-0.039329047775587815,0.0,,0.0,,,39.07527467846831,0.0,,0.0,,1.0,,36.96875,0.0,,,,1.0,8.571429252624512,0.0,,90.42089813489696,,,1.0,13.5625,,
89.01933,,0.0,332.5619067502898,0.0,0.0,33.625,,,,,1.9015897516899254,0.25,-0.0,14.40625,,,0.0,0.0,,,0.0,,,1.0,,34.5625,33.625,,-0.7915351596581104,2.0,0.0,,3.0,30.90625,0.22833949327468872,0.05058598518371582,0.0,0.0,,,0.25,0.0,1.0,,,11.453125,0.018368999999992752,-3.4792359570298745,0.0,,,,8.976377952755918,,,,,0.0,,0.0,0.19168676435947418,0.0,,0.0,90.81666571472601,1348.571533203125,,16.0,11.4609375,,,,,1.0,,44.559144509929226,,,0.0,,0.0,,0.0,0.023402000000004364,,1.0,,0.5,6.5508568287029805,,8.976377952755918,,1.0,0.11206018976094687,0.0,,0.0,,,42.976074190613005,0.0,,0.0,,1.0,,27.4375,0.0,,,,1.0,13.714285850524902,0.0,,90.42089813489696,,,1.0,14.375,,
89.050988,,0.0,346.1008459400999,0.0,0.0,23.28125,,,,,1.6247303305454865,0.25,-0.0,11.96875,,,0.0,0.0,,,0.0,,,1.0,,34.03125,31.65625,,-0.7875382760439606,2.0,0.0,,3.0,16.90625,0.221655935049057,0.05058598518371582,0.0,0.0,,,0.25,0.0,1.0,,,11.53125,0.03165800000000729,-3.8742628120669704,0.0,,,,8.996062992125996,,,,,0.0,,0.0,0.18622393906116486,0.0,,0.0,90.81466727291894,1348.571533203125,,21.714284896850586,11.6484375,,,,,1.0,,52.51289478090988,,,0.0,,0.0,,0.0,0.02066899999999805,,1.0,,0.5,6.5508568287029805,,8.996062992125996,,1.0,0.2082218528792304,0.0,,0.0,,,50.93781822882196,0.0,,0.0,,1.0,,24.8125,0.0,,,,1.0,20.0,0.0,,90.42089813489696,,,1.0,16.03125,,
89.079608,,0.0,341.28941424200633,0.0,0.0,23.28125,,,,,357.31240827313616,0.25,-0.0,12.0625,,,0.0,0.0,,,0.0,,,1.0,,23.59375,29.28125,,-0.768623259975584,2.0,0.0,,3.0,21.90625,0.24036377668380737,0.05058598518371582,0.0,0.0,,,0.25,0.0,1.0,,,11.625,0.02861999999998943,-4.11463846735649,0.0,,,,9.07480314960631,,,,,0.0,,0.0,0.24945829808712006,0.0,,0.0,90.80520976488475,1582.8572998046875,,28.0,11.71875,,,,,1.0,,56.472853342139004,,,0.0,,0.0,,0.0,0.008776000000011663,,1.0,,0.5,6.5508568287029805,,9.07480314960631,,1.0,0.15980788783551816,0.0,,0.0,,,54.935606822187836,0.0,,0.0,,1.0,,23.6875,0.0,,,,1.0,27.428571701049805,0.0,,90.42089813489696,,,1.0,15.09375,,
89.092771,,0.0,341.99921115198146,0.0,0.0,23.84375,,,,,6.386039017535155,0.25,-0.0,12.0625,,,0.0,0.0,,,0.0,,,1.0,,23.59375,29.21875,,-0.806515529670321,2.0,0.0,,3.0,21.90625,0.3105258345603943,0.05058598518371582,0.0,0.0,,,0.25,0.0,1.0,,,11.4140625,0.013163000000005809,-4.355747793792366,0.0,,,,9.133858267716548,,,,,0.0,,0.0,0.22608111798763275,0.0,,0.0,90.82415589973212,1788.571533203125,,28.0,11.53125,,,,,1.0,,60.48961918913091,,,0.0,,0.0,,0.0,0.009501000000000204,,1.0,,0.5,6.5508568287029805,,9.133858267716548,,1.0,0.10897270364985373,0.0,,0.0,,,58.87658812979027,0.0,,0.0,,1.0,,23.6875,0.0,,,,1.0,27.428571701049805,0.0,,90.42089813489696,,,1.0,15.09375,,
89.106766,,0.0,357.44046343480943,0.0,0.0,17.3125,,,-1.0,,2.6992482611429534,0.25,-0.0,12.4375,-9.771747352020853,7.6875,0.0,0.0,,-41.90452194213867,0.0,,,1.0,,22.5625,26.59375,54.62950908750001,-0.829192394822968,2.0,0.0,-41.90452194213867,3.0,13.625,0.08130130916833878,0.07234644889831543,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.609375,0.013994999999994207,-4.677450251466064,0.0,0.0,,,9.07480314960631,0.0,,,,0.0,,0.0,0.20316171646118164,0.0,,0.0,90.83549433230844,1788.571533203125,11.45,46.28571701049805,11.6875,80.22825264797915,47.25,,,1.0,0.16943359375,64.49116963158104,,0.0,0.0,,0.0,,0.0,0.03031400000000417,11.373684326171874,1.0,,0.5,4.17118728009372,,9.07480314960631,0.0,1.0,0.13189814533718097,0.0,0.0,0.0,0.400146484375,34.0,62.83278484193511,0.0,,0.0,0.430908203125,1.0,0.4928426146507263,18.34375,0.0,0.0,,434.0,1.0,37.71428680419922,0.0,0.0,90.42089813489696,,,1.0,14.6875,,
89.141291,,0.0,3.6659327540840625,0.0,0.0,20.15625,,,,,3.7440413693757923,0.25,-0.0,13.1875,,,0.0,0.0,,,0.0,,,1.0,,14.0625,26.875,,-0.8313100790232113,2.0,0.0,,3.0,14.96875,0.18005920946598053,0.07234644889831543,0.0,0.0,,,0.25,0.0,1.0,,,11.703125,0.03452500000000214,-4.758944908247722,0.0,,86.9,,8.996062992125996,,,,,0.0,,0.0,0.20316171646118164,0.0,,0.0,90.83655317440856,1862.8572998046875,,46.28571701049805,11.7734375,,,,80.57251813042485,1.0,,68.47216089307858,,,0.0,,0.0,,0.0,0.01607900000000484,,1.0,80.0,0.5,4.17118728009372,,8.996062992125996,,1.0,0.0832425779337307,0.0,,0.0,,,66.80954073503216,0.0,,0.0,,1.0,,18.53125,0.0,,,,1.0,48.0,0.0,,90.42089813489696,,,1.0,11.84375,,
89.163067,,0.0,355.56723887695466,0.0,0.0,8.875,,,,,1.0064927381081727,0.25,-0.0,12.34375,,,0.0,0.0,,,0.0,,,1.0,,10.8125,38.46875,,-0.8032096917216052,2.0,0.0,,3.0,11.40625,0.2229987531900406,0.07234644889831543,0.0,0.0,,,0.25,0.0,1.0,,,11.7734375,0.021776000000002682,-4.533848186617537,0.0,,,,9.015748031496074,,,,,0.0,,0.0,0.16983550786972046,0.0,,0.0,90.82250298075776,1891.428955078125,,57.142860412597656,11.8125,,,,,1.0,,72.4229340830747,,,0.0,,0.0,,0.0,0.01506500000000699,,1.0,,0.5,4.17118728009372,,9.015748031496074,,1.0,0.20281863835175762,0.0,,0.0,,,70.81651469963148,0.0,,0.0,,1.0,,9.375,0.0,,,,1.0,48.0,0.0,,90.42089813489696,,,1.0,12.09375,,
89.183286,,0.0,353.84221090302844,0.0,0.0,9.28125,,,,,359.54626795018044,0.25,-0.0,12.25,,,0.0,0.0,,,0.0,,,1.0,,11.75,27.6875,,-0.7748201731868107,2.0,0.0,,3.0,0.0,0.18482010066509247,0.07234644889831543,0.0,0.0,,,0.25,0.0,1.0,,,11.7734375,0.020218999999997322,-4.483284131644174,0.0,,,,9.015748031496074,,,,,0.0,,0.0,0.125919371843338,0.0,,0.0,90.80830822149036,1891.428955078125,,64.0,11.9609375,,,,,1.0,,76.37341814183716,,,0.0,,0.0,,0.0,0.013277999999999679,,1.0,,0.5,4.17118728009372,,9.015748031496074,,1.0,0.1638517923889586,0.0,,0.0,,,74.82377779546354,0.0,,0.0,,1.0,,9.34375,0.0,,,,1.0,57.714290618896484,0.0,,90.42089813489696,,,1.0,16.65625,,
89.201897,,0.0,350.2367251104048,0.0,0.0,8.09375,,,,,357.5921506693367,0.25,-0.0,14.84375,,,0.0,0.0,,,0.0,,,1.0,,10.5625,24.4375,,-0.7534063516483513,2.0,0.0,,3.0,10.0625,0.17554247379302979,0.07234644889831543,0.0,0.0,,,0.25,0.0,1.0,,,11.78125,0.01861100000000704,-4.490239772932478,0.0,,,,8.976377952755916,,,,,0.0,,0.0,0.19174779951572418,0.0,,0.0,90.79760131072113,1897.14306640625,,64.0,11.984375,,,,,1.0,,80.33087789759576,,,0.0,,0.0,,0.0,0.011569999999991865,,1.0,,0.5,4.17118728009372,,8.976377952755916,,1.0,0.15008315636509423,0.0,,0.0,,,78.82406519429905,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,64.5714340209961,0.0,,90.42089813489696,,,1.0,17.03125,,
89.219947,,0.0,352.20141353041294,0.0,0.0,9.1875,,,,,1.7672185948965606,0.25,-0.0,15.03125,,,0.0,0.0,,,0.0,,,1.0,,12.90625,28.625,,-0.7185642955799665,2.0,0.0,,3.0,11.65625,0.18436232209205627,0.05158281326293945,0.0,0.0,,,0.25,0.0,1.0,,,11.6484375,0.018050000000002342,-4.516724556475606,0.0,,,,8.956692913385837,,,,,0.0,,0.0,0.17575609683990479,0.0,,0.0,90.78018028268694,1914.285888671875,,69.14286041259766,11.9140625,,,,,1.0,,84.27490941882499,,,0.0,,0.0,,0.0,0.043706000000000245,,1.0,,0.5,10.069704965104304,,8.956692913385837,,1.0,0.10230946811265891,0.0,,0.0,,,82.83778082766506,0.0,,0.0,,1.0,,9.875,0.0,,,,1.0,73.71428680419922,0.0,,90.42089813489696,,,1.0,16.71875,,
89.270046,,0.0,10.276999216618023,0.0,0.0,0.0,,,,,355.8096026708612,0.25,-0.0,16.15625,,,0.0,0.0,,,0.0,,,1.0,,11.40625,0.0,,-0.6782978631501919,2.0,0.0,,3.0,7.75,0.21707816421985626,0.05158281326293945,0.0,0.0,,,0.25,0.0,1.0,,,12.1953125,0.05009899999998879,-4.632198715055929,0.0,,,,9.035433070866151,,,,,0.0,,0.0,0.2070986032485962,16.0,,0.0,90.76004706647205,1891.4287109375,,77.14286041259766,12.2734375,,,,,1.0,,96.17126371828748,,,0.0,,0.0,,0.0,0.01378600000001029,,1.0,,0.5,10.069704965104304,,9.035433070866151,,1.0,0.12105729579195777,0.0,,0.0,,,94.8146679919871,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,80.0,0.0,,90.42089813489696,,,1.0,14.53125,,
89.292764,,0.0,352.48292431313627,0.0,0.0,8.25,,,,,1.8556533825187485,0.25,-0.0,12.375,,,0.0,0.0,,,0.0,,,1.0,,11.4375,0.0,,-0.6710862592429976,2.0,0.0,,3.0,14.21875,0.23947873711585999,0.05158281326293945,0.0,0.0,,,0.25,0.0,1.0,,,12.1640625,0.022718000000011784,-4.418531801825355,0.0,,,,9.035433070866151,,,,,0.0,,0.0,0.2228461503982544,16.0,,0.0,90.75644126451846,1645.71435546875,,83.42858123779297,12.25,,,,,1.0,,100.14292569167769,,,0.0,,0.0,,0.0,0.028814999999994484,,1.0,,0.5,10.069704965104304,,9.035433070866151,,1.0,0.11016427839162303,0.0,,0.0,,,98.8007531731917,0.0,,0.0,,1.0,,9.375,0.0,,,,1.0,85.71428680419922,0.0,,90.42089813489696,,,1.0,16.375,,
89.337842,,0.0,354.1411430810129,0.0,0.0,11.0625,,,,,1.3319911756494758,0.25,-0.0,13.09375,,,0.0,0.0,,,0.0,,,1.0,,12.875,0.0,,-0.6431378086446955,2.0,0.0,,3.0,14.5,0.2300180047750473,0.047170162200927734,0.0,0.0,,,0.25,0.0,1.0,,,12.0,0.045077999999989515,-4.662397544984924,0.0,,,,9.015748031496074,,,,,0.0,,0.0,0.2304147481918335,16.0,,0.0,90.7424670392193,1411.4285888671875,,90.28572082519531,12.1328125,,,,,1.0,,108.07272439567416,,,0.0,,0.0,,0.0,0.009951999999998407,,1.0,,0.5,7.310027990114575,,9.015748031496074,,1.0,0.059749826458152626,0.0,,0.0,,,106.78644877838477,0.0,,0.0,,1.0,,8.25,0.0,,,,1.0,92.5714340209961,0.0,,90.42089813489696,,,1.0,20.0,,
