TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
56.474013,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.3125,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.1026820000000015,0.0,,,,0.0,0.0,0.0,,,,,,,1.5259254723787308E-4,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.056474012999999997,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
56.474013,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.55,,,-1.0,0.0,,,,,,0.0,0.1001890000000003,,,,,,,-1.0,,0.0,54.0,,,,,87.9375,0.0,,0.13505010306835175,,,0.0,0.0,0.0,,,,,,2.0,
56.576293,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.34375,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.10228000000000037,0.0,,,,0.0,0.0,0.0,,,,,,,1.5259254723787308E-4,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.056576293,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
56.576293,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.55,,,-1.0,0.0,,,,,,0.0,0.0979290000000006,,,,,,,-1.0,,0.0,54.0,,,,,87.9375,0.0,,0.13538858294487,,,0.0,0.0,0.0,,,,,,2.0,
56.675461,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.40625,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.09916799999999881,0.0,,,,0.0,0.0,0.0,,,,,,,1.5259254723787308E-4,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.056675460999999996,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
56.675461,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.55,,,-1.0,0.0,,,,,,0.0,0.09957299999999947,,,,,,,-1.0,,0.0,54.0,,,,,87.9375,0.0,,0.14029306173324585,,,0.0,0.0,0.0,,,,,,2.0,
56.776718,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.4375,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.10125700000000393,0.0,,,,0.0,0.0,0.0,,,,,,,1.5259254723787308E-4,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.056776718000000004,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
56.776718,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,91.1,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.5,,72.9100198146158,-1.0,0.0,,,,,,0.0,0.11787599999999543,81.3,,,,,,-1.0,,0.0,54.0,,,,,87.9375,0.0,,0.13355275988578796,,,0.0,0.0,0.0,,,,,,2.0,
56.932527,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.4375,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0011597033590078354,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.15580899999999787,0.0,,,,0.0,0.0,0.0,,,,,,,0.00119022186845541,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.056932527000000004,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
56.932527,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.45,,,-1.0,0.0,,,,,,0.0,0.10917099999999635,,,,,,,-1.0,,0.0,25.0,,,,,87.9375,0.0,,0.1304251104593277,,,0.0,0.0,0.0,,,,,,2.0,
57.04337,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.4375,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0019226660951972008,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.11084300000000269,0.0,,,,0.0,0.0,0.0,,,,,,,0.0019531846046447754,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.05704337,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
57.04337,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.55,,,-1.0,0.0,,,,,,0.0,0.09829500000000024,,,,,,,-1.0,,0.0,25.0,,,,,87.9375,0.0,,0.13289734721183777,,,0.0,0.0,0.0,,,,,,2.0,
57.144532,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.4375,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0019226660951972008,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.10116199999999509,0.0,,,,0.0,0.0,0.0,,,,,,,0.0019531846046447754,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.057144532,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
57.144532,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.600000000000001,,,-1.0,0.0,,,,,,0.0,0.10442199999999957,,,,,,,-1.0,,0.0,25.0,,,,,87.9375,0.0,,0.1373780518770218,,,0.0,0.0,0.0,,,,,,2.0,
57.25174,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.4375,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0019226660951972008,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.10720799999999997,0.0,,,,0.0,0.0,0.0,,,,,,,0.0019531846046447754,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.057251739999999995,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
57.25174,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.5,,,-1.0,0.0,,,,,,0.0,0.09900700000000029,,,,,,,-1.0,,0.0,25.0,,,,,87.9375,0.0,,0.13471588492393494,,,0.0,0.0,0.0,,,,,,2.0,
57.353899,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.5,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0019226660951972008,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.10215900000000033,0.0,,,,0.0,0.0,0.0,,,,,,,0.0019531846046447754,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.057353899,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
57.353899,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.55,,,-1.0,0.0,,,,,,0.0,0.10100700000000273,,,,,,,-1.0,,0.0,25.0,,,,,87.9375,0.0,,0.13310593366622925,,,0.0,0.0,0.0,,,,,,2.0,
57.456939,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.5,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0019226660951972008,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.10304000000000002,0.0,,,,0.0,0.0,0.0,,,,,,,0.0019531846046447754,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
0.057456939,,,,,,,,,,,,,,,,,,,,,,,,,91.1875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
57.456939,,,,0.0,0.0,,,,-1.0,,,,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,87.9375,0.0,,,,,0.0,,,,0.0,0.0,,,-1.0,,,11.55,,,-1.0,0.0,,,,,,0.0,0.09715500000000077,,,,,,,-1.0,,0.0,25.0,,,,,87.9375,0.0,,0.1353476345539093,,,0.0,0.0,0.0,,,,,,2.0,
57.55578,0.0,0.0,0.0,,,91.1875,,0.0,,0.0,0.0,0.25,,,91.1875,7.59375,,0.0,,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0019226660951972008,-1.0,0.0,0.0,0.0,,0.25,0.0,,0.0,0.09884100000000018,0.0,,,,0.0,0.0,0.0,,,,,,,0.0019531846046447754,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,-1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,-1.0,0.0,,,0.0,,91.1875,0.0,,,,0.0,1.0,0.0,,91.1875,,
