TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
63.467641,0.0,1.0,357.20025354982755,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.14475699763263858,0.0,-0.0,0.0,0.23196545129820834,8.09375,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.470940075,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0441129207611084,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.140625,0.05119100000000287,-1.382473607036445,0.0,0.0,,0.0,4.5669291338582765,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0256099418425588,12.200000000000001,-0.0,12.2265625,90.23196545129821,3.625,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-4.129072130801225E8,0.0,0.0,12.03334375,0.01942499999999825,1.0,,0.0,6.577721738939517,,4.5669291338582765,0.0,0.0,0.16349974701155703,0.0,0.0,3.5,0.37451171875,114.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.5343284606933594,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.493007,0.0,1.0,358.9601044598551,0.0,0.0,0.0,,0.0,-1.0,-0.0,359.7164064778709,0.0,-0.0,0.0,-2.6133462753092402,8.09375,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.42516371250001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04413652420043945,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.15625,0.025365999999998223,-1.3836182096868137,0.0,0.0,,0.0,4.606299212598435,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.025915968899945,12.1,-0.0,12.234375,87.38665372469076,3.625,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-4.342165606511984E8,0.0,0.0,11.976801513671875,0.021056000000001518,1.0,,0.0,6.517043459345235,,4.606299212598435,0.0,0.0,0.1587545993377034,0.0,0.0,3.5,0.37451171875,219.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.6176307201385498,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.517841,0.0,1.0,357.6038940651309,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.19554384785277681,0.0,-0.0,0.0,-2.673347633586829,8.0625,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.51671643750001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04413652420043945,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.171875,0.02483399999999847,-1.3797318068798174,0.0,0.0,,0.0,4.606299212598435,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0240846050660006,12.1,-0.0,12.1875,87.32665236641317,3.625,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-4.5243759698008937E8,0.0,0.0,12.014496337890625,0.014796000000004028,1.0,,0.0,6.517043459345235,,4.606299212598435,0.0,0.0,0.16307404678579523,0.0,0.0,3.625,0.37451171875,324.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.5297489166259766,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.536392,0.0,1.0,357.27369272431497,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.0956238520161413,0.0,-0.0,0.0,-2.1386825776663017,8.09375,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.470940075,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04413652420043945,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.1015625,0.018551000000002205,-1.3820164454385195,0.0,0.0,,0.0,4.606299212598435,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.024146132807148,12.200000000000001,-0.0,12.1875,87.8613174223337,3.625,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-4.6849681543945086E8,0.0,0.0,12.014496337890625,0.026915000000002465,1.0,,0.0,6.517043459345235,,4.606299212598435,0.0,0.0,0.1579609234768777,0.0,0.0,3.625,0.37451171875,6.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.5054413080215454,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.567178,0.0,1.0,358.3994702642862,0.0,0.0,0.0,,0.0,-1.0,-0.0,359.6120402252534,0.0,-0.0,0.0,-1.0974860533805213,8.1875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.6082691625,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04413652420043945,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.1640625,0.030785999999999092,-1.3880163343550402,0.0,0.0,,0.0,4.645669291338592,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0220707375324216,12.1,-0.0,12.234375,88.90251394661948,3.625,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-4.990710967370815E8,0.0,0.0,12.03334375,0.018793999999999755,1.0,,0.0,6.517043459345235,,4.645669291338592,0.0,0.0,0.16667762417837273,0.0,0.0,3.625,0.37451171875,111.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.5150606632232666,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.59875,0.0,1.0,357.6687554467869,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.5826603659578101,0.0,-0.0,0.0,-3.670548632716148,8.25,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.654045524999994,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04413652420043945,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.125,0.03157200000000415,-1.3833896743584602,0.0,0.0,,0.0,4.645669291338592,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0220473116471938,12.15,-0.0,12.1875,86.32945136728385,3.375,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-5.342778448979895E8,0.0,0.0,12.027061279296875,0.03424799999999806,1.0,,0.0,6.517043459345235,,4.645669291338592,0.0,0.0,0.16750978005107517,0.0,0.0,3.625,0.37451171875,216.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.44466060400009155,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.641732,0.0,1.0,359.5288321249067,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.23558190502495718,0.0,-0.0,0.0,0.44936944870796935,8.15625,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.74559825,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04413652420043945,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.171875,0.04298199999999497,-1.3825562452790143,0.0,0.0,,0.0,4.645669291338592,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0231472378376696,12.200000000000001,-0.0,12.2265625,90.44936944870797,3.375,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-5.617638149534352E8,0.0,0.0,12.02077880859375,0.02846500000000418,1.0,,0.0,6.517043459345235,,4.645669291338592,0.0,0.0,0.16633516509807347,0.0,0.0,3.375,0.37451171875,154.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.5049082636833191,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.688001,0.0,1.0,358.6052040023871,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.432829061556091,0.0,-0.0,0.0,-3.11343874805722,8.1875,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.79137461249999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.06702089309692383,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.1328125,0.046269000000002336,-1.3889961602649499,0.0,0.0,,0.0,4.645669291338592,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0259698803773512,12.200000000000001,-0.0,12.1953125,86.88656125194278,3.375,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-6.016030299776205E8,0.0,0.0,11.97051904296875,0.021979000000001747,1.0,,0.0,6.573340563379399,,4.645669291338592,0.0,0.0,0.16610085273257785,0.0,0.0,3.375,0.37451171875,97.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.5247262716293335,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.715983,0.0,1.0,359.52492730254136,0.0,0.0,0.0,,0.0,-1.0,-0.0,359.7149584389907,0.0,-0.0,0.0,-1.4086287353384677,8.25,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.9287037,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.06702089309692383,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.109375,0.027982000000001506,-1.3927466024893003,0.0,0.0,,0.0,4.6259842519685135,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0282790067509777,12.200000000000001,-0.0,12.203125,88.59137126466153,3.375,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-6.232212086729149E8,0.0,0.0,11.976801513671875,0.023387999999997078,1.0,,0.0,6.573340563379399,,4.6259842519685135,0.0,0.0,0.1642587060197137,0.0,0.0,3.375,0.37451171875,9.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.5376980900764465,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.744781,0.0,1.0,357.77888727418934,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.33791271201569567,0.0,-0.0,0.0,-0.2255727696340557,8.28125,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,51.79137461249999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.06702089309692383,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.1640625,0.028798000000001878,-1.3922740800856592,0.0,0.0,,0.0,4.6259842519685135,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0313819729414535,12.15,-0.0,12.1796875,89.77442723036594,3.375,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-6.503983476041421E8,0.0,0.0,12.001931396484375,0.02337999999999596,1.0,,0.0,6.573340563379399,,4.6259842519685135,0.0,0.0,0.16573620525830313,0.0,0.0,3.375,0.37451171875,100.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.505782425403595,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
63.773063,0.0,1.0,357.7458053726163,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.09589847255260181,0.0,-0.0,0.0,-0.22121812666486562,8.28125,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,52.111809150000006,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.06702089309692383,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.1171875,0.028281999999997254,-1.3903658400319112,0.0,0.0,,0.0,4.6259842519685135,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.031749298497008,12.200000000000001,-0.0,12.5625,89.77878187333513,3.375,0.0,,1.0,0.179443359375,0.0,0.0,0.0,1.0,0.0,-6.732518507963104E8,0.0,0.0,12.014496337890625,0.020331999999996242,1.0,,0.0,6.573340563379399,,4.6259842519685135,0.0,0.0,0.16606328146708807,0.0,0.0,3.375,0.37451171875,205.0,0.0,0.0,0.0,0.0,0.4462890625,1.0,0.4640030562877655,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
