TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
130.087498,0.0,0.0,359.13122837872965,0.0,0.0,0.03125,,0.0,,0.0,359.7104192686275,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0625,0.0,,0.0,2.0,0.0,,3.0,0.0625,0.005645924247801304,0.04445171356201172,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.5546875,0.01600300000001198,-1.1156285116078077,0.0,,,0.0,8.720472440944842,,,,,0.0,0.0,0.0,-0.005767998285591602,16.0,0.005524271728019902,-1.0,137.0356977455951,-0.0,,-0.0,12.5703125,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.011846999999988839,,1.0,,0.0,6.710467666817591,,8.720472440944842,,0.0,0.33926252131052137,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0625,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.127115,0.0,0.0,358.26578427505666,0.0,0.0,0.03125,,0.0,,0.0,0.3371590571266305,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.0625,0.005645924247801304,0.04445171356201172,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.5,0.039616999999992686,-1.109439937186145,0.0,,,0.0,8.720472440944842,,,,,0.0,0.0,0.0,-0.005737479776144028,16.0,0.005524271728019902,-1.0,137.0356799053509,-0.0,,-0.0,12.625,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.013137000000000398,,1.0,,0.0,6.710467666817591,,8.720472440944842,,0.0,0.33679786206690093,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.09375,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.144425,0.0,0.0,358.5448994592622,0.0,0.0,0.0625,,0.0,,0.0,0.3394889307905922,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,2.0,0.0,,3.0,0.09375,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.5234375,0.01731000000000904,-1.113577104664861,0.0,,,0.0,8.74015748031492,,,,,0.0,0.0,0.0,-0.005737479776144028,16.0,0.005524271728019902,-1.0,137.03523165143147,-0.0,,-0.0,12.5703125,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.012005999999985306,,1.0,,0.0,6.478209833067675,,8.74015748031492,,0.0,0.33157540074263,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.162622,0.0,0.0,358.45445661520085,0.0,0.0,0.0625,,0.0,,0.0,0.1448772677600891,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.09375,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.515625,0.018196999999986474,-1.1111972112835553,0.0,,,0.0,8.799212598425157,,,,,0.0,0.0,0.0,-0.005737479776144028,16.0,0.005524271728019902,-1.0,137.03370824312867,-0.0,,-0.0,12.5859375,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.011882000000014159,,1.0,,0.0,6.478209833067675,,8.799212598425157,,0.0,0.32965261853674804,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.181481,0.0,0.0,359.32026016293173,0.0,0.0,0.0625,,0.0,-1.0,0.0,359.70868845854096,0.0,-0.0,0.0,-0.46962701968963927,8.46875,0.0,0.0,0.0,-41.90452194213867,0.0,,,0.0,,0.03125,0.0,70.37657778750001,0.0,2.0,0.0,-41.90452194213867,3.0,0.0625,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.515625,0.018858999999991966,-1.111296662296781,0.0,0.0,,0.0,8.818897637795235,0.0,,,,0.0,0.0,0.0,-0.005767998285591602,16.0,0.005524271728019902,-1.0,137.0332786692581,-0.0,12.6,-0.0,12.6015625,89.53037298031036,0.0,0.0,,1.0,0.184326171875,0.0,0.0,0.0,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.035138000000017655,12.366314697265624,1.0,,0.0,6.478209833067675,,8.818897637795235,0.0,0.0,0.331558430129259,0.0,0.0,0.0,0.385986328125,257.0,0.0,0.0,0.0,0.0,0.429931640625,1.0,0.5051000118255615,0.0625,0.0,0.0,,446.0,1.0,0.0,0.0,0.0,93.53057955047734,0.0,,0.0,0.0,0.0,
130.223814,0.0,0.0,358.45056129756495,0.0,0.0,0.0625,,0.0,,0.0,359.6610995538221,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.09375,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.5390625,0.0423330000000135,-1.1110526513148162,0.0,,,0.0,8.799212598425157,,,,,0.0,0.0,0.0,-0.005767998285591602,16.0,0.005524271728019902,-1.0,137.03215924991744,-0.0,,-0.0,12.5703125,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.016993999999982634,,1.0,,0.0,6.478209833067675,,8.799212598425157,,0.0,0.3273012442327505,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.249722,0.0,0.0,359.09526709121144,0.0,0.0,0.0625,,0.0,,0.0,0.9047328265898781,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.0625,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.4765625,0.02590799999998694,-1.1033446257392219,0.0,,,0.0,8.818897637795235,,,,,0.0,0.0,0.0,-0.005767998285591602,16.0,0.005524271728019902,-1.0,137.03084449934357,-0.0,,-0.0,12.609375,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.010638999999997623,,1.0,,0.0,6.478209833067675,,8.818897637795235,,0.0,0.32588968248202416,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.264127,0.0,0.0,359.52649590159336,0.0,0.0,0.0625,,0.0,,0.0,359.7632499308896,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.0625,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.484375,0.01440500000001066,-1.1042321151141452,0.0,,,0.0,8.818897637795235,,,,,0.0,0.0,0.0,-0.005737479776144028,16.0,0.005524271728019902,-1.0,137.03036888830573,-0.0,,-0.0,12.609375,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.007713999999992893,,1.0,,0.0,6.478209833067675,,8.818897637795235,,0.0,0.3250774095666429,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.27598,0.0,0.0,359.3849626131917,0.0,0.0,0.03125,,0.0,,0.0,359.76345097922876,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.09375,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.484375,0.011853000000002112,-1.1045738448797182,0.0,,,0.0,8.818897637795235,,,,,0.0,0.0,0.0,-0.005767998285591602,16.0,0.005524271728019902,-1.0,137.03055591438633,-0.0,,-0.0,12.6328125,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.007522999999991953,,1.0,,0.0,6.478209833067675,,8.818897637795235,,0.0,0.3239220090256489,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.287732,0.0,0.0,358.2146411871306,0.0,0.0,0.0625,,0.0,,0.0,0.33771786801593356,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.0625,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.515625,0.011752000000001317,-1.110887553328309,0.0,,,0.0,8.818897637795235,,,,,0.0,0.0,0.0,-0.005737479776144028,16.0,0.005524271728019902,-1.0,137.0303176742398,-0.0,,-0.0,12.5703125,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.008607999999981075,,1.0,,0.0,6.478209833067675,,8.818897637795235,,0.0,0.3251141190480495,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.300222,0.0,0.0,358.7058708863672,0.0,0.0,0.0625,,0.0,,0.0,1.0065109874943798,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.0625,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.515625,0.012489999999985457,-1.1074175798473644,0.0,,,0.0,8.779527559055078,,,,,0.0,0.0,0.0,-0.005737479776144028,16.0,0.005524271728019902,-1.0,137.02935345758533,-0.0,,-0.0,12.5703125,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.007653000000004795,,1.0,,0.0,6.478209833067675,,8.779527559055078,,0.0,0.3265742548060919,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.03125,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.312226,0.0,0.0,358.9541820656063,0.0,0.0,0.0625,,0.0,,0.0,0.9031935800232823,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.09375,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.515625,0.012004000000018777,-1.103852196954559,0.0,,87.6,0.0,8.759842519684998,,,,,0.0,0.0,0.0,-0.005767998285591602,16.0,0.005524271728019902,-1.0,137.03016867140707,-0.0,,-0.0,12.578125,,,0.0,83.56091537231613,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.007677999999998519,,1.0,81.4,0.0,6.478209833067675,,8.759842519684998,,0.0,0.3260331086723547,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0625,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
130.325405,0.0,0.0,359.5727910252131,0.0,0.0,0.0625,,0.0,,0.0,359.6202594184325,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.03125,0.0,,0.0,2.0,0.0,,3.0,0.09375,0.005645924247801304,0.045195817947387695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.484375,0.013178999999979624,-1.1062158580862063,0.0,,,0.0,8.779527559055076,,,,,0.0,0.0,0.0,-0.005737479776144028,16.0,0.005524271728019902,-1.0,137.0291069747526,-0.0,,-0.0,12.6015625,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1029903601463406E10,0.0,0.0,0.009431000000006406,,1.0,,0.0,6.478209833067675,,8.779527559055076,,0.0,0.3252360491310796,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0625,0.0,,,,1.0,0.0,0.0,,93.53057955047734,0.0,,0.0,0.0,0.0,
