TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
185.831246,,0.0,-0.0,12.6,,,,-1.0,0.181884765625,,,0.0,0.0,-1.0,,0.0678551197052002,,0.0,,-20.62937997163735,0.0,1.0,,,0.019733999999999696,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.525915841391597,-1.0,0.363525390625,0.0,,75.0,0.0,,-1.2180577827477992,,,,,0.45458984375,,0.3244135081768036,0.0,,0.0,,0.0,108.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.853275,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.022029000000003407,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.854298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.853275,,0.0,-0.0,12.6,,,,-1.0,0.181884765625,,,0.0,0.0,-1.0,,0.0678551197052002,,0.0,,-20.62937997163735,0.0,1.0,,,0.006772000000012213,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.525915841391597,-1.0,0.363525390625,0.0,,122.0,0.0,,-1.219580188132415,,,,,0.45458984375,,0.33621838688850403,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.862727,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.00945200000001023,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.863039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.862727,,0.0,-0.0,12.6,,,,-1.0,0.181884765625,,,0.0,0.0,-1.0,,0.0678551197052002,,0.0,,-20.62937997163735,0.0,1.0,,,0.006703999999984944,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.525915841391597,-1.0,0.363525390625,0.0,,169.0,0.0,,-1.220175497192244,,,,,0.45458984375,,0.4182106852531433,0.0,,0.0,,0.0,132.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.87174,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.00901299999998173,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.87228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.87174,,0.0,-0.0,12.6,,,,-1.0,0.181884765625,,,0.0,0.0,-1.0,,0.0678551197052002,,0.0,,-20.62937997163735,0.0,1.0,,,0.008111000000013746,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.525915841391597,-1.0,0.363525390625,0.0,,216.0,0.0,,-1.2186891919297285,,,,,0.45458984375,,0.269238144159317,0.0,,0.0,,0.0,144.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.883986,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.012246000000004642,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.88477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.883986,,0.0,-0.0,12.6,,,,-1.0,0.181884765625,,,0.0,0.0,-1.0,,0.0678551197052002,,0.0,,-20.62937997163735,0.0,1.0,,,0.006506000000001677,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.525915841391597,-1.0,0.363525390625,0.0,,263.0,0.0,,-1.2180629250799115,,,,,0.45458984375,,0.4191729426383972,0.0,,0.0,,0.0,156.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.903993,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02000700000002098,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.904442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.903993,,0.0,-0.0,12.6,,,,-1.0,0.181884765625,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.006600999999989199,0.0,,,,,0.0,,0.0,,-9.091187512499998,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.363525390625,0.0,,310.0,0.0,,-1.2186083627355897,,,,,0.45458984375,,0.3446361720561981,0.0,,0.0,,0.0,168.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.924101,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020107999999993353,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.924467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.924101,,0.0,-0.0,12.6,,,,-1.0,0.181884765625,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.007077999999978601,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.363525390625,0.0,,83.0,0.0,,-1.21952506244255,,,,,0.45458984375,,0.2946009933948517,0.0,,0.0,,0.0,180.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.950618,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.026516999999984137,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.950805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.950618,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.014558000000022275,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.272705078125,0.0,,44.0,0.0,,-1.2182525432728308,,,,,0.45458984375,,0.35180872678756714,0.0,,0.0,,0.0,132.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.966505,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.015887000000020635,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.966688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.966505,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.004480999999998403,0.0,,,,,0.0,,0.0,,-9.04541115,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.272705078125,0.0,,91.0,0.0,,-1.21891546230824,,,,,0.45458984375,,0.33078619837760925,0.0,,0.0,,0.0,144.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
185.983518,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.017012999999991507,,,,,,,,,,,,,,,,,,,,,,,0.0,,
185.983855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
185.983518,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.004826000000008435,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.272705078125,0.0,,138.0,0.0,,-1.2184352115756394,,,,,0.45458984375,,0.38049426674842834,0.0,,0.0,,0.0,156.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.003681,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0201629999999966,,,,,,,,,,,,,,,,,,,,,,,0.0,,
186.003879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.003681,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.0044330000000059044,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.272705078125,0.0,,185.0,0.0,,-1.2198403276440153,,,,,0.45458984375,,0.31460219621658325,0.0,,0.0,,0.0,168.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.023525,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.01984400000000619,,,,,,,,,,,,,,,,,,,,,,,0.0,,
186.02377600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.023525,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.004680000000007567,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.272705078125,0.0,,232.0,0.0,,-1.2185581637123912,,,,,0.45458984375,,0.32356318831443787,0.0,,0.0,,0.0,180.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.047295,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.023769999999984748,,,,,,,,,,,,,,,,,,,,,,,0.0,,
186.047493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.047295,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04978799819946289,,0.0,,-20.655616233697916,0.0,1.0,,,0.004716000000001941,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.792445508141842,-1.0,0.272705078125,0.0,,44.0,0.0,,-1.2218392572777148,,,,,0.45458984375,,0.32467424869537354,0.0,,0.0,,0.0,144.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.067516,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020221000000020695,,,,,,,,,,,,,,,,,,,,,,,0.0,,
186.067705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.067516,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050336360931396484,,0.0,,-20.699309186864124,0.0,1.0,,,0.0075310000000001764,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,7.166516307170781,-1.0,0.272705078125,0.0,,91.0,0.0,,-1.222462709255737,,,,,0.45458984375,,0.3176807463169098,0.0,,0.0,,0.0,156.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.083421,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.01590499999997519,,,,,,,,,,,,,,,,,,,,,,,0.0,,
186.08361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.083421,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050336360931396484,,0.0,,-20.699309186864124,0.0,1.0,,,0.004564000000016222,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.166516307170781,-1.0,0.272705078125,0.0,,138.0,0.0,,-1.2231062267038442,,,,,0.45458984375,,0.41106903553009033,0.0,,0.0,,0.0,168.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.103388,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019967000000008284,,,,,,,,,,,,,,,,,,,,,,,0.0,,
186.103558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.103388,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050336360931396484,,0.0,,-20.699309186864124,0.0,1.0,,,0.005062000000009448,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,7.166516307170781,-1.0,0.272705078125,0.0,,185.0,0.0,,-1.2245601427722206,,,,,0.45458984375,,0.30390384793281555,0.0,,0.0,,0.0,180.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.123398,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020010000000013406,,,,,,,,,,,,,,,,,,,,,,,9.313225746154785E-5,,
186.124585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.123398,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050336360931396484,,0.0,,-20.699309186864124,0.0,1.0,,,0.005614999999977499,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.166516307170781,-1.0,0.272705078125,0.0,,232.0,0.0,,-1.225037034750243,,,,,0.45458984375,,0.3290855884552002,0.0,,0.0,,0.0,192.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
186.143474,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02007599999998888,,,,,,,,,,,,,,,,,,,,,,,1.4999043196439743E-4,,
186.145585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.143474,,0.0,-0.0,12.55,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.050336360931396484,,0.0,,-20.699309186864124,0.0,1.0,,,0.021028000000001157,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,9.155552834272385E-5,7.166516307170781,-1.0,0.333251953125,0.0,,28.0,0.0,,-1.2249470964962748,,,,,0.416748046875,,0.3213581144809723,0.0,,0.0,,0.0,132.0,,0.0,,-20.953412759735574,1.0,,,,0.0,-9.155552834272385E-5,,,-1.0,
186.165353,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02187900000001264,,,,,,,,,,,,,,,,,,,,,,,1.4999043196439743E-4,,
186.166031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.165353,,0.0,-0.0,12.55,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.050336360931396484,,0.0,,-20.699309186864124,0.0,1.0,,,0.005149999999986221,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,1.5259254723787308E-4,7.166516307170781,-1.0,0.333251953125,0.0,,75.0,0.0,,-1.2242713098540283,,,,,0.416748046875,,0.46751081943511963,0.0,,0.0,,0.0,144.0,,0.0,,-20.953412759735574,1.0,,,,0.0,-9.155552834272385E-5,,,-1.0,
186.183387,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.018034000000000106,,,,,,,,,,,,,,,,,,,,,,,1.8732223543338478E-4,,
186.183794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.183387,,0.0,-0.0,12.55,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.050336360931396484,,0.0,,-20.699309186864124,0.0,1.0,,,0.005763999999999214,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,1.5259254723787308E-4,7.166516307170781,-1.0,0.333251953125,0.0,,122.0,0.0,,-1.2226963618320497,,,,,0.416748046875,,0.3389294147491455,0.0,,0.0,,0.0,156.0,,0.0,,-20.953412759735574,1.0,,,,0.0,-1.5259254723787308E-4,,,-1.0,
186.208245,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.024857999999994718,,,,,,,,,,,,,,,,,,,,,,,1.8732223543338478E-4,,
186.208696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.208245,,0.0,-0.0,12.55,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.050459861755371094,,0.0,,-20.6771981031829,0.0,1.0,,,0.006223000000005641,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,1.831110566854477E-4,6.51738776423497,-1.0,0.333251953125,0.0,,169.0,0.0,,-1.2226552635780816,,,,,0.416748046875,,0.30600640177726746,0.0,,0.0,,0.0,168.0,,0.0,,-20.953412759735574,1.0,,,,0.0,-1.5259254723787308E-4,,,-1.0,
186.223415,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.015169999999983474,,,,,,,,,,,,,,,,,,,,,,,1.8732223543338478E-4,,
186.224343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.223415,,0.0,-0.0,12.55,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.050459861755371094,,0.0,,-20.6771981031829,0.0,1.0,,,0.005392999999997983,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,1.831110566854477E-4,6.51738776423497,-1.0,0.333251953125,0.0,,216.0,0.0,,-1.2243046755561038,,,,,0.416748046875,,0.3453061878681183,0.0,,0.0,,0.0,180.0,,0.0,,-20.953412759735574,1.0,,,,0.0,-1.831110566854477E-4,,,-1.0,
186.243574,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0201590000000067,,,,,,,,,,,,,,,,,,,,,,,1.8732223543338478E-4,,
186.244498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.243574,,0.0,-0.0,12.55,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.050459861755371094,,0.0,,-20.6771981031829,0.0,1.0,,,0.008218999999996868,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,1.831110566854477E-4,6.51738776423497,-1.0,0.333251953125,0.0,,263.0,0.0,,-1.2248503130042112,,,,,0.416748046875,,0.330925852060318,0.0,,0.0,,0.0,132.0,,0.0,,-20.953412759735574,1.0,,,,0.0,-1.831110566854477E-4,,,-1.0,
186.26343,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019856000000004315,,,,,,,,,,,,,,,,,,,,,,,1.8732223543338478E-4,,
186.264148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
186.26343,,0.0,-0.0,12.55,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.050459861755371094,,0.0,,-20.6771981031829,0.0,1.0,,,0.009710000000012542,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,1.831110566854477E-4,6.51738776423497,-1.0,0.333251953125,0.0,,210.0,0.0,,-1.2231776049822327,,,,,0.416748046875,,0.32296010851860046,0.0,,0.0,,0.0,144.0,,0.0,,-20.953412759735574,1.0,,,,0.0,-1.831110566854477E-4,,,-1.0,
186.283448,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020017999999993208,,,,,,,,,,,,,,,,,,,,,,,1.8732223543338478E-4,,
186.283863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
